91   0.25 -0.142857  0.272727 -0.666667  0.997419  0.240524  0.555764 -0.490196  1.000000 -0.741176 -0.488889 -1.0000   40.54
92  -0.75 -0.428571 -1.000000  0.666667  0.636129 -0.982081 -0.996716 -0.896613 -0.800643  0.482353 -0.400000 -1.0000    0.00

[93 rows x 13 columns]
group 5:
    x_loc     y_loc     month       day      FFMC       DMC        DC       ISI      Temp        RH      wind  rain   result
0    0.50 -0.428571  0.272727  1.000000  0.876129 -0.026189  0.392049 -0.622103  0.151125 -0.435294  0.111111  -1.0     2.74
1    0.75 -0.714286 -0.090909 -1.000000  0.793548 -0.344590 -0.481412 -0.832442 -0.221865  0.505882 -0.200000  -1.0     1.94
2    0.25 -0.142857  0.272727 -0.666667  0.950968 -0.099931  0.405418 -0.190731  0.106109 -0.058824 -0.200000  -1.0     0.17
3   -0.75 -0.428571  0.272727 -1.000000  0.894194  0.419021  0.559048 -0.707665  0.652733 -0.576471 -0.600000  -1.0     2.35
4   -0.75 -0.428571  0.272727  1.000000  0.886452  0.199173  0.624956 -0.508021  0.299035 -0.082353  0.600000  -1.0     2.87
5    0.50 -0.428571  0.454545 -1.000000  0.863226 -0.135768  0.591650 -0.750446  0.106109 -0.223529 -0.800000  -1.0     0.00
6    0.75  0.142857  0.090909  1.000000  0.811613  0.805651  0.848247 -0.814617  0.742765 -0.717647 -0.288889  -1.0     6.30
7   -0.25 -0.714286 -0.636364 -1.000000  0.778065 -0.647829 -0.775067 -0.821747 -0.434084 -0.270588  0.200000  -1.0    36.85
8    0.25 -0.142857 -0.818182 -1.000000  0.687742 -0.975879 -0.908995 -0.921569 -0.800643  0.247059 -0.688889  -1.0     0.00
9   -0.50 -0.428571 -0.818182 -0.333333  0.760000 -0.962095 -0.974669 -0.885918 -0.575563 -0.529412 -0.400000  -1.0     1.10
10   0.00 -0.428571  0.454545  0.333333  0.894194 -0.325293  0.729565 -0.657754 -0.318328  0.152941 -0.288889  -1.0     1.64
11  -0.25 -0.714286  0.454545  0.000000  0.914839 -0.063405  0.638325 -0.672014  0.639871 -0.788235 -0.600000  -1.0     0.00
12  -1.00 -0.428571  0.454545 -1.000000  0.894194 -0.403170  0.672804 -0.661319  0.022508 -0.082353 -0.400000  -1.0     2.13
13  -0.75 -0.142857  0.272727 -0.666667  0.894194  0.044108  0.525273 -0.490196  0.157556 -0.247059 -0.200000  -1.0     3.09
14  -0.25 -0.428571 -0.636364 -1.000000  0.778065 -0.647829 -0.775067 -0.821747 -0.434084 -0.270588  0.200000  -1.0     0.00
15   0.25 -0.714286  0.090909 -0.666667  0.909677  0.123363  0.332004 -0.682709  0.549839 -0.435294 -0.400000  -1.0     7.02
16   0.25 -0.714286  0.454545  1.000000  0.883871 -0.486561  0.666237 -0.721925 -0.003215 -0.435294 -0.288889  -1.0     0.00
17   0.50 -0.142857  0.454545  0.666667  0.912258 -0.503101  0.653806 -0.194296  0.099678 -0.458824 -0.200000  -1.0     0.00
18   0.75  0.142857  0.272727  0.666667  0.896774 -0.443832  0.109183 -0.575758  0.151125 -0.552941 -0.088889  -1.0    58.30
19   0.50 -0.428571 -0.818182  0.333333  0.700645 -0.985527 -0.916266 -0.882353 -0.614148 -0.105882  1.000000  -1.0     4.62
20   0.75  0.142857  0.272727  1.000000  0.966452 -0.109580  0.358508 -0.497326  0.852090 -0.717647  0.111111  -1.0     0.00
21  -0.50 -0.428571 -0.636364  0.333333  0.883871 -0.778084 -0.836754 -0.679144  0.067524 -0.929412 -0.088889  -1.0     0.00
22   0.25 -0.714286  0.454545 -1.000000  0.878710 -0.110958  0.874516 -0.732620 -0.356913  0.200000  0.000000  -1.0     6.10
23  -1.00 -0.714286 -0.636364 -1.000000  0.778065 -0.647829 -0.775067 -0.821747 -0.607717  0.341176 -0.400000  -1.0     0.00
24  -0.25 -0.142857  0.454545  0.000000  0.901935 -0.344590  0.715727 -0.693405  0.054662 -0.788235  0.200000  -1.0     0.00
25   1.00  0.142857  0.272727  0.000000  0.881290  0.704342  0.749502 -0.775401  0.176849  0.011765 -0.488889  -1.0    42.87
26   0.25 -0.142857  0.454545  0.666667  0.904516 -0.172984  0.563270 -0.693405  0.472669 -0.717647 -0.200000  -1.0  1090.84
27  -0.50 -0.428571  0.454545  1.000000  0.901935 -0.152309  0.578046 -0.696970  0.305466 -0.364706  0.111111  -1.0     0.00
28  -0.25  0.142857  0.454545  0.000000  0.935484 -0.450034  0.588601 -0.361854 -0.009646 -0.364706 -0.400000  -1.0     0.00
29  -0.75 -1.000000 -0.636364  1.000000  0.821935 -0.654032 -0.778820 -0.657754 -0.787781  0.035294  0.311111  -1.0     0.00
..    ...       ...       ...       ...       ...       ...       ...       ...       ...       ...       ...   ...      ...
63   0.50 -0.428571  0.636364 -1.000000  0.883871 -0.673329  0.614167 -0.604278 -0.061093 -0.294118 -0.088889  -1.0     6.83
64   0.75  0.142857  0.454545 -1.000000  0.881290 -0.260510  0.773426 -0.778966  0.318328 -0.529412 -0.600000  -1.0     7.48
65   0.25 -0.142857  0.272727 -0.333333  0.894194 -0.241213  0.515656 -0.657754 -0.073955 -0.247059 -0.888889  -1.0     2.29
66  -0.50 -0.142857  0.454545  0.333333  0.930323  0.021365  0.690395 -0.711230 -0.035370 -0.341176 -0.400000  -1.0     0.00
67  -0.50 -0.428571  0.090909 -1.000000  0.958710  0.095107  0.311833 -0.404635  0.009646 -0.223529 -0.488889  -1.0     0.00
68   1.00 -0.428571  0.454545 -0.666667  0.695484 -0.501723  0.557406 -0.885918  0.421222 -0.505882 -0.400000  -1.0   105.66
69   0.75  0.142857  0.272727  1.000000  0.899355 -0.419711  0.126070 -0.475936  0.286174 -0.670588  0.111111  -1.0     0.00
70   0.50 -0.714286  0.636364  0.666667  0.855484 -0.706409  0.592588 -0.761141  0.003215 -0.717647 -0.200000  -1.0     0.00
71   0.00 -0.142857 -0.636364  0.666667  0.883871 -0.760855 -0.829014 -0.721925 -0.170418 -0.717647  0.111111  -1.0     0.00
72   0.25  0.142857  0.272727  0.666667  0.994839  0.122674  0.489621 -0.500891  0.839228 -0.647059  0.000000  -1.0     8.59
73  -0.75 -0.142857  0.272727  0.666667  0.935484  0.585114  0.658731 -0.700535  0.376206 -0.105882 -0.200000  -1.0     6.43
74   0.25 -0.142857  0.454545  0.000000  0.912258 -0.187457  0.819163 -0.732620 -0.061093 -0.694118 -0.200000  -1.0     1.01
75  -0.50 -0.428571  0.272727  1.000000  0.876129 -0.026189  0.392049 -0.622103  0.131833 -0.435294  0.111111  -1.0     0.00
76   0.75  0.142857  0.090909 -0.666667  0.899355 -0.395589  0.015598 -0.696970 -0.041801  0.223529 -0.288889  -1.0     6.57
77   0.25 -0.428571  0.272727  0.333333  0.963871  0.556857  0.639029 -0.572193  0.356913 -0.552941 -0.400000  -1.0    28.74
78  -0.75 -1.000000  0.272727  0.666667  0.935484  0.585114  0.658731 -0.700535  0.266881 -0.364706 -0.600000  -1.0   174.63
79  -0.50 -0.428571  1.000000 -1.000000  0.721290 -0.832529 -0.198311 -0.907308 -0.845659 -0.858824  0.800000  -1.0    10.73
80   0.75  0.142857  0.454545  0.000000  0.935484 -0.450034  0.588601 -0.361854  0.382637 -0.764706 -0.088889  -1.0     1.12
81  -0.25 -0.714286  0.454545  0.333333  0.904516 -0.166782  0.833705 -0.636364 -0.028939 -0.294118 -0.200000  -1.0     3.94
82  -1.00 -1.000000  0.272727  0.000000  0.865806  0.117161  0.727454 -0.639929  0.575563 -0.529412 -0.688889  -1.0     5.80
83   0.75  0.142857  0.272727  1.000000  0.623226 -0.616816  0.542629 -0.932264  0.646302 -0.529412 -0.488889  -1.0     0.00
84  -0.25 -0.428571  0.454545  1.000000  0.901935 -0.152309  0.578046 -0.696970 -0.054662  0.058824 -0.800000  -1.0    29.48
85   0.50 -0.428571  0.272727  0.666667  0.930323 -0.046864  0.375161 -0.276292 -0.813505  0.905882  0.200000  -1.0    26.00
86  -0.25 -0.714286  0.090909  1.000000  0.935484 -0.309442 -0.025449 -0.475936  0.536977 -0.294118 -0.200000  -1.0     7.36
87   0.50 -0.428571 -0.090909  1.000000  0.950968 -0.343901 -0.549431  1.000000  0.209003 -0.317647 -0.088889  -1.0     0.00
88   0.00 -0.428571 -0.636364  0.333333  0.883871 -0.778084 -0.836754 -0.679144 -0.138264 -0.764706  0.311111  -1.0     0.00
89  -0.75 -1.000000  0.272727 -0.666667  0.958710  0.454170  0.578515 -0.661319  0.652733 -0.717647 -0.600000  -1.0     0.00
90  -0.75 -1.000000  0.272727 -0.666667  0.963871 -0.261199  0.499238 -0.393939  0.440514 -0.835294 -0.088889  -1.0    10.01
91   0.25 -0.714286  0.818182 -0.666667  0.569032 -0.986906 -0.768266 -0.960784 -0.382637 -0.623529 -0.088889  -1.0     0.00
92   0.25 -0.428571 -0.636364  0.666667  0.860645 -0.718815 -0.808843 -0.718360 -0.286174 -0.364706 -0.888889  -1.0     7.40

[93 rows x 13 columns]
l_rate: 10; n_epoch: 500, n_hidden: []
epoch: 0, lrate: 10.000, error: 0.00002310
epoch: 100, lrate: 10.000, error: 0.00004474
epoch: 200, lrate: 10.000, error: 0.00004600
epoch: 300, lrate: 10.000, error: 0.00004602
epoch: 400, lrate: 10.000, error: 0.00004602
epoch: 500, lrate: 10.000, error: 0.00004602
the trained network:
there are a total of 0 hidden layers
there are 12 inputs
there are 1 nodes in the output layer
output layer: [{'weights': [7.578245060114767, -0.4764143661304802, 5.12637029312171, -2.1975437557313016, -5.380880853358964, 8.309346573395798, -1.9350558362488197, 8.71628207400456, 5.063023615659336, -21.103713810930547, 7.213462462872168, 6.789466105268618, -11.2151355000909], 'output': 2.1039774707186913e-16, 'delta': 1.4272884459057084e-18}]
node #0: {'weights': [7.578245060114767, -0.4764143661304802, 5.12637029312171, -2.1975437557313016, -5.380880853358964, 8.309346573395798, -1.9350558362488197, 8.71628207400456, 5.063023615659336, -21.103713810930547, 7.213462462872168, 6.789466105268618, -11.2151355000909], 'output': 2.1039774707186913e-16, 'delta': 1.4272884459057084e-18}
predicted: 2.0786535936302334e-11; actual: 0.0
predicted: 2.3431485848024725e-07; actual: 0.0
predicted: 2.0401078241289736e-06; actual: 0.0
predicted: 0.024760279220574572; actual: 0.0
predicted: 2.3282025278066538e-08; actual: 0.0
predicted: 0.0005108846481162603; actual: 0.0
predicted: 1.5915203699071868e-12; actual: 0.0
predicted: 9.249816309754222e-06; actual: 0.0
predicted: 1.4870443961926603e-08; actual: 0.0
predicted: 5.670446528901486e-11; actual: 0.0
predicted: 1.3048363089914022e-07; actual: 0.0
predicted: 2.5055080544712577e-12; actual: 0.0
predicted: 9.420350350447103e-17; actual: 0.0
predicted: 1.189299111216956e-13; actual: 0.0
predicted: 2.0848447943098956e-09; actual: 0.47
predicted: 3.062608106684972e-07; actual: 1.19
predicted: 1.8570460250084476e-06; actual: 1.75
predicted: 2.468981881287578e-06; actual: 2.57
predicted: 9.398725208633533e-07; actual: 5.33
predicted: 1.7054576337515432e-08; actual: 8.31
predicted: 5.81657287926491e-09; actual: 11.53
predicted: 1.5301111620970857e-07; actual: 24.23
predicted: 1.139964043927677e-11; actual: 32.07
predicted: 0.12728713055600616; actual: 88.49
predicted: 2.829566179910787e-13; actual: 0.0
predicted: 23.54679649145454; actual: 0.68
predicted: 2.1324772814680113e-05; actual: 8.85
predicted: 4.130308877455527e-11; actual: 0.52
predicted: 1.1626502319030531e-14; actual: 9.27
predicted: 3.4466275180843296e-15; actual: 0.0
predicted: 0.02760354262597724; actual: 0.0
predicted: 0.00083854374844974; actual: 0.0
predicted: 0.005789574810468627; actual: 34.36
predicted: 7.380674663823865e-07; actual: 6.58
predicted: 2.503421658369445e-11; actual: 3.93
predicted: 7.478071605478138e-17; actual: 3.71
predicted: 3.1215704331347276e-08; actual: 1.09
predicted: 5.506770494686748e-09; actual: 11.060000000000002
predicted: 0.00012791169201020435; actual: 7.73
predicted: 1.4630034862378506e-15; actual: 9.96
predicted: 0.050092958735461275; actual: 8.16
predicted: 4.991724674306342e-13; actual: 0.0
predicted: 0.8817003566040452; actual: 185.76
predicted: 0.007322108097374142; actual: 0.0
predicted: 5.591641026946362e-08; actual: 0.0
predicted: 9.372836296263496e-05; actual: 6.43
predicted: 1.7037376368209524e-12; actual: 0.0
predicted: 8.077111600911955e-07; actual: 0.0
predicted: 19.495791708619052; actual: 2.75
predicted: 0.003073543727645373; actual: 0.0
predicted: 6.016909566166022e-06; actual: 0.0
predicted: 6.885185333406287e-10; actual: 0.43000000000000005
l_rate: 10; n_epoch: 300, n_hidden: []
epoch: 0, lrate: 10.000, error: 0.00002382
epoch: 100, lrate: 10.000, error: 0.00004412
epoch: 200, lrate: 10.000, error: 0.00004598
epoch: 300, lrate: 10.000, error: 0.00004602
the trained network:
there are a total of 0 hidden layers
there are 12 inputs
there are 1 nodes in the output layer
output layer: [{'weights': [5.169579335228701, -0.5997716816639056, 3.1305796626296862, -1.927715863724861, -2.7950196278822657, 5.097011962484095, -2.010529595873159, 4.5602878070237765, 2.361625222681822, -10.007028541453963, 4.682195895376323, 2.286172996122761, -6.916761920656908], 'output': 2.4235211646005483e-09, 'delta': 1.6440587224140145e-11}]
node #0: {'weights': [5.169579335228701, -0.5997716816639056, 3.1305796626296862, -1.927715863724861, -2.7950196278822657, 5.097011962484095, -2.010529595873159, 4.5602878070237765, 2.361625222681822, -10.007028541453963, 4.682195895376323, 2.286172996122761, -6.916761920656908], 'output': 2.4235211646005483e-09, 'delta': 1.6440587224140145e-11}
predicted: 0.0001774848882234861; actual: 0.0
predicted: 0.009151251513833234; actual: 0.0
predicted: 0.025152382485689087; actual: 0.0
predicted: 0.9927322518966688; actual: 0.0
predicted: 0.001545883621913246; actual: 0.0
predicted: 0.061102807715773415; actual: 0.0
predicted: 5.4116663438456715e-06; actual: 0.0
predicted: 0.042007441554113865; actual: 0.0
predicted: 0.00034190480270901826; actual: 0.0
predicted: 9.663261733075267e-05; actual: 0.0
predicted: 0.0013204358643259654; actual: 0.0
predicted: 1.7157572095363028e-05; actual: 0.0
predicted: 1.5108292583414126e-07; actual: 0.0
predicted: 9.119132090528919e-07; actual: 0.0
predicted: 0.00018322576084057836; actual: 0.47
predicted: 0.005872436782653773; actual: 1.19
predicted: 0.057681714753655834; actual: 1.75
predicted: 0.011008838809175728; actual: 2.57
predicted: 0.0018718588953499948; actual: 5.33
predicted: 0.001718549083289028; actual: 8.31
predicted: 0.00016877166243321122; actual: 11.53
predicted: 0.0006672305970581111; actual: 24.23
predicted: 2.9946036762459844e-05; actual: 32.07
predicted: 2.6785589007209993; actual: 88.49
predicted: 1.302592549471257e-05; actual: 0.0
predicted: 105.63550299311966; actual: 0.68
predicted: 0.033097755417263716; actual: 8.85
predicted: 5.450091937826382e-05; actual: 0.52
predicted: 1.3915710495620352e-06; actual: 9.27
predicted: 8.770261084538776e-08; actual: 0.0
predicted: 7.19200122507803; actual: 0.0
predicted: 0.10538183064660679; actual: 0.0
predicted: 1.719269951804599; actual: 34.36
predicted: 0.0012584914381717379; actual: 6.58
predicted: 1.768860142090839e-05; actual: 3.93
predicted: 7.324604536285194e-08; actual: 3.71
predicted: 0.0008526750071942093; actual: 1.09
predicted: 0.004738055328442497; actual: 11.060000000000002
predicted: 0.3778903815505203; actual: 7.73
predicted: 5.198630994681507e-06; actual: 9.96
predicted: 11.532996090628094; actual: 8.16
predicted: 6.668904546977455e-06; actual: 0.0
predicted: 33.43225392271639; actual: 185.76
predicted: 3.03379381470229; actual: 0.0
predicted: 0.003936742637167152; actual: 0.0
predicted: 0.20387751319882877; actual: 6.43
predicted: 6.53512356034531e-06; actual: 0.0
predicted: 0.007574330610231837; actual: 0.0
predicted: 80.78552210631365; actual: 2.75
predicted: 0.5316209050825939; actual: 0.0
predicted: 0.1649186663230413; actual: 0.0
predicted: 0.0004574030235695545; actual: 0.43000000000000005
l_rate: 0.5; n_epoch: 500, n_hidden: []
epoch: 0, lrate: 0.500, error: 0.00000295
epoch: 100, lrate: 0.500, error: 0.00000932
epoch: 200, lrate: 0.500, error: 0.00001953
epoch: 300, lrate: 0.500, error: 0.00002779
epoch: 400, lrate: 0.500, error: 0.00003387
epoch: 500, lrate: 0.500, error: 0.00003812
the trained network:
there are a total of 0 hidden layers
there are 12 inputs
there are 1 nodes in the output layer
output layer: [{'weights': [0.8353788051556671, 0.234301362579702, 1.2528394447062496, -0.06864116948023587, -2.113756644030337, 1.2156647023992024, -0.057327480144793976, 0.9115380803363944, 0.889066011472268, -1.8093639583876722, 1.0531425057277888, 0.4946323012888051, -2.340334428692216], 'output': 0.0006098330521015828, 'delta': 3.762770464291361e-06}]
node #0: {'weights': [0.8353788051556671, 0.234301362579702, 1.2528394447062496, -0.06864116948023587, -2.113756644030337, 1.2156647023992024, -0.057327480144793976, 0.9115380803363944, 0.889066011472268, -1.8093639583876722, 1.0531425057277888, 0.4946323012888051, -2.340334428692216], 'output': 0.0006098330521015828, 'delta': 3.762770464291361e-06}
predicted: 1.8227866714073462; actual: 0.0
predicted: 15.722883867072275; actual: 0.0
predicted: 11.53699969624459; actual: 0.0
predicted: 27.92927810775585; actual: 0.0
predicted: 7.377891238013963; actual: 0.0
predicted: 16.45858806625421; actual: 0.0
predicted: 0.9857149379299073; actual: 0.0
predicted: 5.985483103470114; actual: 0.0
predicted: 8.146606804864486; actual: 0.0
predicted: 5.758988659552802; actual: 0.0
predicted: 11.61724442955428; actual: 0.0
predicted: 1.2741438517583419; actual: 0.0
predicted: 0.8517931719913; actual: 0.0
predicted: 1.7121665843155836; actual: 0.0
predicted: 5.609129995267625; actual: 0.47
predicted: 7.864493600343614; actual: 1.19
predicted: 3.0245597206653483; actual: 1.75
predicted: 11.256070342642692; actual: 2.57
predicted: 15.516793885961855; actual: 5.33
predicted: 2.4059644041391723; actual: 8.31
predicted: 6.314066475697664; actual: 11.53
predicted: 9.01057497920271; actual: 24.23
predicted: 4.974382278275602; actual: 32.07
predicted: 39.289229096104556; actual: 88.49
predicted: 0.8083228915688151; actual: 0.0
predicted: 65.34315417282278; actual: 0.68
predicted: 11.889684043824662; actual: 8.85
predicted: 3.469074569168605; actual: 0.52
predicted: 2.7290036866526473; actual: 9.27
predicted: 1.2812559696892172; actual: 0.0
predicted: 18.81533222875077; actual: 0.0
predicted: 26.840215223200577; actual: 0.0
predicted: 32.27237732617737; actual: 34.36
predicted: 10.910970369737521; actual: 6.58
predicted: 3.4289312530322693; actual: 3.93
predicted: 1.2106981237542127; actual: 3.71
predicted: 8.98942792994031; actual: 1.09
predicted: 21.33777897636469; actual: 11.060000000000002
predicted: 15.104066019031398; actual: 7.73
predicted: 0.5104369319156647; actual: 9.96
predicted: 23.06254659072339; actual: 8.16
predicted: 0.7658855985935843; actual: 0.0
predicted: 79.26657577965535; actual: 185.76
predicted: 54.24423315150012; actual: 0.0
predicted: 17.475372686194916; actual: 0.0
predicted: 25.510513595160134; actual: 6.43
predicted: 5.142514184366262; actual: 0.0
predicted: 4.6088031454545035; actual: 0.0
predicted: 83.84082693052767; actual: 2.75
predicted: 24.450124017447955; actual: 0.0
predicted: 18.53993427722046; actual: 0.0
predicted: 9.173687044654564; actual: 0.43000000000000005
l_rate: 0.5; n_epoch: 300, n_hidden: []
epoch: 0, lrate: 0.500, error: 0.00000072
epoch: 100, lrate: 0.500, error: 0.00000660
epoch: 200, lrate: 0.500, error: 0.00001744
epoch: 300, lrate: 0.500, error: 0.00002633
the trained network:
there are a total of 0 hidden layers
there are 12 inputs
there are 1 nodes in the output layer
output layer: [{'weights': [0.5175000400935079, 0.5112054544681561, 0.699937265066532, 0.07266349904017612, -1.681302261208171, 0.76476676145433, 0.22820608096334363, 0.8905717335964076, 0.6472866677188449, -1.4045350960436693, 0.7177147535890851, 0.6052684070510161, -2.1798370719961846], 'output': 0.0016524450826569425, 'delta': 8.465209566156168e-06}]
node #0: {'weights': [0.5175000400935079, 0.5112054544681561, 0.699937265066532, 0.07266349904017612, -1.681302261208171, 0.76476676145433, 0.22820608096334363, 0.8905717335964076, 0.6472866677188449, -1.4045350960436693, 0.7177147535890851, 0.6052684070510161, -2.1798370719961846], 'output': 0.0016524450826569425, 'delta': 8.465209566156168e-06}
predicted: 3.613485121115752; actual: 0.0
predicted: 19.615537587197405; actual: 0.0
predicted: 12.862800942795793; actual: 0.0
predicted: 28.209870473449637; actual: 0.0
predicted: 9.046985080618049; actual: 0.0
predicted: 20.333743240962438; actual: 0.0
predicted: 2.1916574758213168; actual: 0.0
predicted: 9.779310768331777; actual: 0.0
predicted: 10.851947771176457; actual: 0.0
predicted: 9.739381945178305; actual: 0.0
predicted: 16.427890947811555; actual: 0.0
predicted: 2.680506963733011; actual: 0.0
predicted: 1.8643375060610292; actual: 0.0
predicted: 4.852961406229733; actual: 0.0
predicted: 8.908090717693119; actual: 0.47
predicted: 11.86820773149392; actual: 1.19
predicted: 4.286966180011925; actual: 1.75
predicted: 13.887252474735721; actual: 2.57
