layer 0: [{'weights': [4.489599838867515, 4.8534087951197415, 3.063159170686437, -1.5245951403595261, -5.5056105701205205, 4.576202167888063, -2.3122033924240175, 1.703132359840981, 0.06252009879850308, 6.153254601479713], 'output': 0.9938648110374539, 'delta': 1.2834765796068553e-10}, {'weights': [0.2668222111406967, 2.1341867897214617, 3.202775433158997, -0.11879808262379937, -1.4408513406254853, 0.6628189644519883, 0.9934824999096826, 2.4725792589559497, 0.6896049777456591, 4.799148426459434], 'output': 0.996604855149276, 'delta': 2.6756337523899257e-11}, {'weights': [1.5123309085011682, -2.6577659785469208, -0.8967526381273592, 3.1747016799498526, 2.479384431704918, 6.195310039638374, 2.4621750991006954, 1.7625537252488308, -0.615133859539955, 7.673822271349855], 'output': 0.999999996477186, 'delta': 4.912116303667219e-17}, {'weights': [-0.6349465788009928, 0.808259590057578, 1.7123023268980733, 1.9624805855804102, 0.905222934831279, 3.4786014942189087, -1.705384833714964, 1.2152792558688195, -0.48220331876831385, 2.6615058315402895], 'output': 0.9984132076514077, 'delta': -1.870321794953752e-11}, {'weights': [3.9291125254311656, 0.39799395502433144, -0.8979621025466977, -7.3970288030364575, 2.873985718826854, 2.9851024544192715, 4.422058716287724, 0.3234561052531607, 5.57434726504063, 1.9478934280475024], 'output': 0.23943950984153137, 'delta': 4.028000121047676e-09}, {'weights': [3.9455584608041225, -0.5278326276673906, 0.5982317040895215, -6.774864441375064, 2.7867266290591797, 2.7317793720559647, 3.054908843142252, -1.237572602835289, 6.2076998035985715, 1.4591197872246415], 'output': 0.015495305452778708, 'delta': 3.2494185177543533e-10}, {'weights': [2.1229247044800266, 1.4411698198793217, 2.6786966358061854, 5.556169452028884, 2.276442416935259, -4.5260972968579845, 1.5003080387078114, 4.370050936117569, 0.5095219382257553, 1.0953150846949535], 'output': 0.7669166246243646, 'delta': 4.631155704467133e-09}, {'weights': [1.4445246710769277, 0.8375777423663422, 1.1367425550401236, -0.6837240463715384, -0.2680931967655942, 0.4472666514614233, -0.6687020529727792, 1.860276003568652, 0.42377290669118656, 1.2563755980264562], 'output': 0.5301502071500265, 'delta': -9.554514003407393e-10}, {'weights': [-3.223759128187253, 1.2178645017508212, -2.6417758662917334, 9.090486654991969, -8.715794592696577, 0.8408007568683413, 3.650144834048534, 2.164913153433183, 1.183603876178026, 1.3144820485123136], 'output': 0.9999764911234496, 'delta': 6.142341732272937e-13}]
node #0: {'weights': [4.489599838867515, 4.8534087951197415, 3.063159170686437, -1.5245951403595261, -5.5056105701205205, 4.576202167888063, -2.3122033924240175, 1.703132359840981, 0.06252009879850308, 6.153254601479713], 'output': 0.9938648110374539, 'delta': 1.2834765796068553e-10}
node #1: {'weights': [0.2668222111406967, 2.1341867897214617, 3.202775433158997, -0.11879808262379937, -1.4408513406254853, 0.6628189644519883, 0.9934824999096826, 2.4725792589559497, 0.6896049777456591, 4.799148426459434], 'output': 0.996604855149276, 'delta': 2.6756337523899257e-11}
node #2: {'weights': [1.5123309085011682, -2.6577659785469208, -0.8967526381273592, 3.1747016799498526, 2.479384431704918, 6.195310039638374, 2.4621750991006954, 1.7625537252488308, -0.615133859539955, 7.673822271349855], 'output': 0.999999996477186, 'delta': 4.912116303667219e-17}
node #3: {'weights': [-0.6349465788009928, 0.808259590057578, 1.7123023268980733, 1.9624805855804102, 0.905222934831279, 3.4786014942189087, -1.705384833714964, 1.2152792558688195, -0.48220331876831385, 2.6615058315402895], 'output': 0.9984132076514077, 'delta': -1.870321794953752e-11}
node #4: {'weights': [3.9291125254311656, 0.39799395502433144, -0.8979621025466977, -7.3970288030364575, 2.873985718826854, 2.9851024544192715, 4.422058716287724, 0.3234561052531607, 5.57434726504063, 1.9478934280475024], 'output': 0.23943950984153137, 'delta': 4.028000121047676e-09}
node #5: {'weights': [3.9455584608041225, -0.5278326276673906, 0.5982317040895215, -6.774864441375064, 2.7867266290591797, 2.7317793720559647, 3.054908843142252, -1.237572602835289, 6.2076998035985715, 1.4591197872246415], 'output': 0.015495305452778708, 'delta': 3.2494185177543533e-10}
node #6: {'weights': [2.1229247044800266, 1.4411698198793217, 2.6786966358061854, 5.556169452028884, 2.276442416935259, -4.5260972968579845, 1.5003080387078114, 4.370050936117569, 0.5095219382257553, 1.0953150846949535], 'output': 0.7669166246243646, 'delta': 4.631155704467133e-09}
node #7: {'weights': [1.4445246710769277, 0.8375777423663422, 1.1367425550401236, -0.6837240463715384, -0.2680931967655942, 0.4472666514614233, -0.6687020529727792, 1.860276003568652, 0.42377290669118656, 1.2563755980264562], 'output': 0.5301502071500265, 'delta': -9.554514003407393e-10}
node #8: {'weights': [-3.223759128187253, 1.2178645017508212, -2.6417758662917334, 9.090486654991969, -8.715794592696577, 0.8408007568683413, 3.650144834048534, 2.164913153433183, 1.183603876178026, 1.3144820485123136], 'output': 0.9999764911234496, 'delta': 6.142341732272937e-13}
output layer: [{'weights': [-5.318108396031758, -2.0387842622895294, -3.5369624172533185, 2.997109522289456, -5.5683888660722545, -5.4095225895098125, -6.5403418596549825, 1.0100305294216774, -6.60336607238425, 10.356122692970008], 'output': 4.509999090062309e-05, 'delta': -2.0339174454408104e-09}, {'weights': [5.338136905699721, 1.9620063729969248, 3.5212983881364486, -2.978655576559743, 5.6305974969268755, 5.372260301883945, 6.575985087591915, -0.9293497703640868, 6.624199072932589, -10.377890985418707], 'output': 0.9999562170717002, 'delta': 1.91686088104496e-09}]
node #0: {'weights': [-5.318108396031758, -2.0387842622895294, -3.5369624172533185, 2.997109522289456, -5.5683888660722545, -5.4095225895098125, -6.5403418596549825, 1.0100305294216774, -6.60336607238425, 10.356122692970008], 'output': 4.509999090062309e-05, 'delta': -2.0339174454408104e-09}
node #1: {'weights': [5.338136905699721, 1.9620063729969248, 3.5212983881364486, -2.978655576559743, 5.6305974969268755, 5.372260301883945, 6.575985087591915, -0.9293497703640868, 6.624199072932589, -10.377890985418707], 'output': 0.9999562170717002, 'delta': 1.91686088104496e-09}
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 4.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 4.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 2.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
l_rate: 0.1; n_epoch: 500, n_hidden: [5]
epoch: 0, lrate: 0.100, error: 360.12481327
epoch: 100, lrate: 0.100, error: 54.09384990
epoch: 200, lrate: 0.100, error: 49.57708815
epoch: 300, lrate: 0.100, error: 44.53735995
epoch: 400, lrate: 0.100, error: 38.36152266
epoch: 500, lrate: 0.100, error: 32.49337435
the trained network:
there are a total of 1 hidden layers
there are 9 inputs
there are 5 nodes in the 1st hidden layer
there are 2 nodes in the output layer
layer 0: [{'weights': [-0.28214458189106917, -0.46218530376412775, -0.16718425605852563, 1.6678895270499012, -2.8521629039228893, 0.36226999406809157, 0.5980122879064814, 2.8404095105195655, 1.5535724859042697, 2.1597230798986233], 'output': 0.9639770636358324, 'delta': 1.8609569813497456e-06}, {'weights': [3.2657267519550444, -0.7671946750592654, 0.559834709484753, -6.022615442886558, 2.4900714282914755, 1.911574679242245, 2.8276693783231974, -1.2038201187445983, 4.518321609506774, 0.11670421685185492], 'output': 0.01479725294882952, 'delta': 1.6235968676635118e-06}, {'weights': [1.6592666045114555, -1.949552850844579, -0.5639376320787195, 3.439775618228659, 1.5895042838923945, 3.8181766223666607, 0.5672587122864394, 0.7601837597662576, -0.005565740185039087, 5.974042575340362], 'output': 0.9999960120295612, 'delta': 3.093335222686231e-10}, {'weights': [-0.740973004217769, 1.5694539737987012, 0.05202267926276578, 3.6593690883769487, -1.3010261133004692, -0.540177653847537, 2.3055097674178198, 2.1687765134192403, 1.5503414457025744, 1.2719926744232068], 'output': 0.9847101723460129, 'delta': 1.1754055277838185e-06}, {'weights': [2.1823967413861407, 2.1239831677228684, 2.072333434943393, -0.7800797576609176, -2.8312310164711842, 1.051641955326454, -0.10006087630687376, 1.5675660405617458, 0.5581940065387024, 3.8518957466138066], 'output': 0.9440711684170044, 'delta': 3.1721267092814583e-06}]
node #0: {'weights': [-0.28214458189106917, -0.46218530376412775, -0.16718425605852563, 1.6678895270499012, -2.8521629039228893, 0.36226999406809157, 0.5980122879064814, 2.8404095105195655, 1.5535724859042697, 2.1597230798986233], 'output': 0.9639770636358324, 'delta': 1.8609569813497456e-06}
node #1: {'weights': [3.2657267519550444, -0.7671946750592654, 0.559834709484753, -6.022615442886558, 2.4900714282914755, 1.911574679242245, 2.8276693783231974, -1.2038201187445983, 4.518321609506774, 0.11670421685185492], 'output': 0.01479725294882952, 'delta': 1.6235968676635118e-06}
node #2: {'weights': [1.6592666045114555, -1.949552850844579, -0.5639376320787195, 3.439775618228659, 1.5895042838923945, 3.8181766223666607, 0.5672587122864394, 0.7601837597662576, -0.005565740185039087, 5.974042575340362], 'output': 0.9999960120295612, 'delta': 3.093335222686231e-10}
node #3: {'weights': [-0.740973004217769, 1.5694539737987012, 0.05202267926276578, 3.6593690883769487, -1.3010261133004692, -0.540177653847537, 2.3055097674178198, 2.1687765134192403, 1.5503414457025744, 1.2719926744232068], 'output': 0.9847101723460129, 'delta': 1.1754055277838185e-06}
node #4: {'weights': [2.1823967413861407, 2.1239831677228684, 2.072333434943393, -0.7800797576609176, -2.8312310164711842, 1.051641955326454, -0.10006087630687376, 1.5675660405617458, 0.5581940065387024, 3.8518957466138066], 'output': 0.9440711684170044, 'delta': 3.1721267092814583e-06}
output layer: [{'weights': [-2.4648087890406125, -5.2547062719635536, -3.7202214229013237, -3.822639999106794, -2.9579164247528364, 6.979319286686179], 'output': 0.00316846995821666, 'delta': -1.0007392966572518e-05}, {'weights': [2.6850239683887693, 5.456920438640935, 3.7444504945679715, 3.6958781083301435, 2.8290653944161788, -7.009371839902754], 'output': 0.9967124357434786, 'delta': 1.0772546487407559e-05}]
node #0: {'weights': [-2.4648087890406125, -5.2547062719635536, -3.7202214229013237, -3.822639999106794, -2.9579164247528364, 6.979319286686179], 'output': 0.00316846995821666, 'delta': -1.0007392966572518e-05}
node #1: {'weights': [2.6850239683887693, 5.456920438640935, 3.7444504945679715, 3.6958781083301435, 2.8290653944161788, -7.009371839902754], 'output': 0.9967124357434786, 'delta': 1.0772546487407559e-05}
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 4.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 4.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
l_rate: 0.1; n_epoch: 500, n_hidden: [9]
epoch: 0, lrate: 0.100, error: 404.17815622
epoch: 100, lrate: 0.100, error: 52.42704513
epoch: 200, lrate: 0.100, error: 46.53015580
epoch: 300, lrate: 0.100, error: 44.77364900
epoch: 400, lrate: 0.100, error: 42.05653104
epoch: 500, lrate: 0.100, error: 37.88027297
the trained network:
there are a total of 1 hidden layers
there are 9 inputs
there are 9 nodes in the 1st hidden layer
there are 2 nodes in the output layer
layer 0: [{'weights': [-1.4976227337852177, 1.0095764453628806, -0.7891273720677142, 2.8404400112040404, -2.7004379329741317, -0.4017549265884194, 0.7362235516403823, 2.571910449378752, 1.0582006509378632, 0.7124370926602603], 'output': 0.9307775000983285, 'delta': 2.2985521702212897e-06}, {'weights': [0.7305368427244442, 0.012503612623166856, 0.7467350342139666, 1.1617927737544023, 0.631096850187965, -0.6968407167670162, 0.8218152176497241, 0.2853347644241809, 1.3592139869179776, 0.36466834577926294], 'output': 0.40449494967884364, 'delta': 2.7100517937529276e-06}, {'weights': [2.996796549777084, 2.093228087449612, 1.694358584758004, -1.2590223854437161, -1.5870350422487807, 1.8068329579828226, -0.7992977752531096, 1.1962762911707383, 0.5306051592437909, 3.8074698282001536], 'output': 0.9158759478530893, 'delta': 2.088839390125933e-06}, {'weights': [1.3178420199642702, -0.8657818585106646, -0.10459281983887378, -0.9177808848668132, -0.3883266467035045, 1.2922468915198415, 1.05465767386793, 0.8362077428212091, 1.8174495043408627, 0.7975245659397222], 'output': 0.6728772176465131, 'delta': 2.8701503661083637e-06}, {'weights': [0.3086669100677368, -0.04077984963746401, 0.45401521530174516, 0.5514699335504585, -0.3299025692349131, 0.06782097899257723, 0.630076968974621, 0.5904887040992391, 1.0794946440057818, 1.2630184102167874], 'output': 0.7683758718917969, 'delta': 1.108278144227554e-06}, {'weights': [0.9455291672103794, -0.27182640342627806, 0.8744169118106129, 1.7415827199876233, 0.19715246752796234, 2.4904287632978925, 0.8781990198974567, 0.7241723363632979, -0.4830763799739288, 4.779362344359683], 'output': 0.9999236249555665, 'delta': 1.8784739572053756e-09}, {'weights': [2.5878673516730037, -0.8520767897470524, -0.0419758078732594, -4.45093135146495, 1.4963241187742184, 2.0168669178900527, 2.501103727666848, -0.5185793241965087, 3.5794391611912584, 0.3629538213148592], 'output': 0.12552253784239462, 'delta': 4.484851725439478e-06}, {'weights': [-0.12259380152865725, -0.03302866190671292, 0.19605817713645557, 1.8892836668710091, -1.2831147380955725, -0.10966099347251954, 0.5874067097300084, 1.7163728670923784, 1.770490699451405, 1.897316743163022], 'output': 0.8915313287433282, 'delta': 1.7527969184615267e-06}, {'weights': [-0.21105591345360228, 0.6376649183382826, 0.7605400762918403, 1.177533882507708, 0.48835853617090375, -0.6066266808231102, 0.8215050471242381, -0.10893435140984675, 1.1216941845406154, 0.17391324842102213], 'output': 0.46362150640961725, 'delta': 2.0719127505569016e-06}]
node #0: {'weights': [-1.4976227337852177, 1.0095764453628806, -0.7891273720677142, 2.8404400112040404, -2.7004379329741317, -0.4017549265884194, 0.7362235516403823, 2.571910449378752, 1.0582006509378632, 0.7124370926602603], 'output': 0.9307775000983285, 'delta': 2.2985521702212897e-06}
node #1: {'weights': [0.7305368427244442, 0.012503612623166856, 0.7467350342139666, 1.1617927737544023, 0.631096850187965, -0.6968407167670162, 0.8218152176497241, 0.2853347644241809, 1.3592139869179776, 0.36466834577926294], 'output': 0.40449494967884364, 'delta': 2.7100517937529276e-06}
node #2: {'weights': [2.996796549777084, 2.093228087449612, 1.694358584758004, -1.2590223854437161, -1.5870350422487807, 1.8068329579828226, -0.7992977752531096, 1.1962762911707383, 0.5306051592437909, 3.8074698282001536], 'output': 0.9158759478530893, 'delta': 2.088839390125933e-06}
node #3: {'weights': [1.3178420199642702, -0.8657818585106646, -0.10459281983887378, -0.9177808848668132, -0.3883266467035045, 1.2922468915198415, 1.05465767386793, 0.8362077428212091, 1.8174495043408627, 0.7975245659397222], 'output': 0.6728772176465131, 'delta': 2.8701503661083637e-06}
node #4: {'weights': [0.3086669100677368, -0.04077984963746401, 0.45401521530174516, 0.5514699335504585, -0.3299025692349131, 0.06782097899257723, 0.630076968974621, 0.5904887040992391, 1.0794946440057818, 1.2630184102167874], 'output': 0.7683758718917969, 'delta': 1.108278144227554e-06}
