options: {'left_index': False, 'headers': True, 'value_encode': {2: {'jan': 1, 'feb': 2, 'mar': 3, 'apr': 4, 'may': 5, 'jun': 6, 'jul': 7, 'aug': 8, 'sep': 9, 'oct': 10, 'nov': 11, 'dec': 12}, 3: {'mon': 1, 'tue': 2, 'wed': 3, 'thu': 4, 'fri': 5, 'sat': 6, 'sun': 7}}, 'normalize_cols': {1: 'x_loc', 2: 'y_loc', 3: 'month', 4: 'day', 5: 'FFMC', 6: 'DMC', 7: 'DC', 8: 'ISI', 9: 'Temp', 10: 'RH', 11: 'wind', 12: 'rain'}, 'result_col': 13}
     x_loc     y_loc     month       day      FFMC       DMC        DC       ISI      Temp        RH      wind    rain  result
[-0.5, -0.4285714285714286, 0.09090909090909083, -0.33333333333333337, 0.8890322580645162, -0.08683666436940041, 0.20229858097806974, -0.714795008912656, -0.22829581993569126, 0.0117647058823529, -0.19999999999999996, -1.0, 0.0]
[-0.25, -0.1428571428571429, 0.2727272727272727, 1.0, 0.8916129032258064, 0.39283252929014467, 0.5400492553066729, -0.7112299465240641, -0.4726688102893891, 0.41176470588235303, -0.8888888888888888, -1.0, 0.0]
[0.0, -0.4285714285714286, 0.2727272727272727, 0.0, 0.9638709677419353, 0.5251550654720885, 0.6200304913803214, -0.5044563279857397, 0.16398713826366573, -0.3647058823529412, -0.4888888888888888, -1.0, 0.0]
[0.25, -0.1428571428571429, 0.4545454545454546, 0.33333333333333326, 0.8477419354838709, 0.9910406616126808, 0.9875688987920721, -0.7361853832442068, -0.4790996784565915, 0.48235294117647065, -0.19999999999999996, -1.0, 0.01677606248395732]
[0.25, -0.1428571428571429, 0.4545454545454546, 0.6666666666666667, 0.8709677419354838, -0.357684355616816, 0.7274539697431686, -0.7005347593582887, -0.15112540192926038, -0.0117647058823529, 0.0, -1.0, 0.03607311796413773]
[0.75, 0.1428571428571428, 0.2727272727272727, -1.0, 0.8941935483870966, 0.41902136457615446, 0.5590477307376569, -0.7076648841354725, 0.21543408360128646, -0.08235294117647063, -0.5999999999999999, -1.0, 0.0]
[-0.75, -1.0, 0.2727272727272727, 0.6666666666666667, 0.935483870967742, 0.5851137146795313, 0.6587310894804739, -0.7005347593582887, 0.26688102893890675, -0.3647058823529412, -0.5999999999999999, -1.0, 0.16008763888379599]
[0.25, -0.1428571428571429, -0.6363636363636364, 0.0, 0.863225806451613, -0.8773259820813233, -0.946757358977366, -0.714795008912656, -0.5819935691318328, -0.15294117647058825, 0.19999999999999996, -1.0, 0.0]
[-0.25, -0.1428571428571429, -1.0, 1.0, -1.0, -1.0, -0.6165122551893985, -1.0, -0.8070739549839228, 1.0, -0.8888888888888888, -1.0, 0.0]
[0.0, -0.4285714285714286, 0.09090909090909083, -0.33333333333333337, 0.935483870967742, -0.3094417643004824, 0.05758179899143889, -0.5757575757575757, 0.09967845659163999, -0.43529411764705883, 0.5111111111111111, -1.0, 0.0070862821312016435]
[0.75, 0.1428571428571428, 0.2727272727272727, 0.0, 0.8580645161290323, 0.33011716057891105, 0.48962120323677727, -0.7575757575757576, -0.09967845659163976, 0.12941176470588234, -0.4888888888888888, -1.0, 0.014970114773935683]
[0.75, 0.1428571428571428, 0.2727272727272727, -0.33333333333333337, 0.9741935483870967, 0.49276361130255, 0.5998592705523631, -0.3582887700534759, 0.672025723472669, -0.6705882352941177, -0.6888888888888889, -1.0, 0.0053720068937699395]
[1.0, 0.1428571428571428, 0.2727272727272727, 0.0, 0.881290322580645, 0.7043418332184701, 0.7495015832062857, -0.7754010695187166, 0.17684887459807097, 0.0117647058823529, -0.4888888888888888, -1.0, 0.03929998899930329]
[0.75, -0.4285714285714286, 0.2727272727272727, 0.6666666666666667, 0.881290322580645, 0.8793935217091662, 0.9026621320511317, -0.7254901960784313, 0.22829581993569148, -0.3176470588235294, -0.08888888888888902, -1.0, 0.01116570716145356]
[-0.75, -0.4285714285714286, 0.2727272727272727, 1.0, 0.881290322580645, 0.2419021364576157, 0.41925647941831823, -0.7290552584670231, 0.202572347266881, -0.17647058823529416, -0.5999999999999999, -1.0, 0.014667595614388912]
[-0.5, -0.4285714285714286, 0.4545454545454546, 1.0, 0.8529032258064515, -0.34114403859407294, 0.7417614635862553, -0.5935828877005347, 0.18327974276527348, -0.05882352941176472, 0.11111111111111116, -1.0, 0.02254226100986396]
[0.0, -0.1428571428571429, -0.6363636363636364, 0.0, 0.863225806451613, -0.8773259820813233, -0.946757358977366, -0.714795008912656, -0.39549839228295824, -0.22352941176470587, 0.11111111111111116, -1.0, 0.0]
[0.25, -0.4285714285714286, 0.2727272727272727, 0.33333333333333326, 0.9638709677419353, 0.5568573397656789, 0.6390289668113054, -0.572192513368984, 0.356913183279743, -0.5529411764705883, -0.3999999999999999, -1.0, 0.02634666862234608]
[0.5, -0.4285714285714286, 0.2727272727272727, 0.33333333333333326, 0.9638709677419353, 0.5568573397656789, 0.6390289668113054, -0.572192513368984, 0.356913183279743, -0.5529411764705883, -0.3999999999999999, -1.0, 0.0]
[0.5, -0.4285714285714286, -0.8181818181818181, -1.0, 0.7032258064516128, -0.9421088904203997, -0.8817872639849889, -0.8538324420677362, -0.6591639871382636, 0.3176470588235294, 0.3111111111111109, -1.0, 0.009130578269957099]
[0.75, 0.1428571428571428, 0.4545454545454546, 0.33333333333333326, 0.8683870967741933, -0.3783597518952446, 0.7126773777412925, -0.7433155080213903, 0.189710610932476, -0.2705882352941177, -0.4888888888888888, -1.0, 0.027666752227641086]
[-1.0, -0.7142857142857143, 0.4545454545454546, 1.0, 0.8658064516129031, 0.8966230186078565, 0.9167350768148235, -0.7468805704099821, 0.26688102893890675, -0.3411764705882353, -0.19999999999999996, -1.0, 0.06486744160463497]
[-0.75, -0.4285714285714286, -0.6363636363636364, -0.6666666666666667, 0.927741935483871, -0.9042039972432805, -0.9584848129471092, -0.5935828877005347, -0.1639871382636655, -0.9058823529411765, 0.5999999999999999, -1.0, 0.0]
[0.25, -0.1428571428571429, -0.8181818181818181, -1.0, 0.6877419354838707, -0.9758787043418332, -0.9089949571947931, -0.9215686274509804, -0.8006430868167203, 0.24705882352941178, -0.6888888888888889, -1.0, 0.0]
[-0.25, -0.1428571428571429, -0.8181818181818181, 1.0, 0.7109677419354838, -0.9455547898001379, -0.8850709510965169, -0.875222816399287, -0.49196141479099675, 0.10588235294117654, -0.6888888888888889, -1.0, 0.047468006307066116]
[-0.25, -0.7142857142857143, 0.4545454545454546, 1.0, 0.8529032258064515, -0.34114403859407294, 0.7417614635862553, -0.5935828877005347, 0.17041800643086824, -0.05882352941176472, 0.0, -1.0, 0.0033368780022734776]
[0.0, 0.1428571428571428, 0.2727272727272727, 1.0, 0.881290322580645, 0.2419021364576157, 0.41925647941831823, -0.7290552584670231, 0.4212218649517687, -0.5764705882352941, -0.28888888888888886, -1.0, 0.0033277107550144843]
[-1.0, -1.0, 0.2727272727272727, 0.6666666666666667, 0.935483870967742, 0.5851137146795313, 0.6587310894804739, -0.7005347593582887, 0.5241157556270097, -0.6, -0.3999999999999999, -1.0, 0.0]
[1.0, -0.1428571428571429, -0.09090909090909094, -0.33333333333333337, 0.9251612903225805, -0.6664369400413508, -0.320276767913686, -0.500891265597148, 0.6591639871382637, -0.5529411764705883, -0.08888888888888902, -1.0, 0.0]
[1.0, -0.1428571428571429, -0.09090909090909094, -0.33333333333333337, 0.9251612903225805, -0.6664369400413508, -0.320276767913686, -0.500891265597148, 0.6591639871382637, -0.5529411764705883, -0.08888888888888902, -1.0, 0.007480473763338345]
[-0.5, -0.4285714285714286, 0.4545454545454546, 0.0, 0.8683870967741933, -0.3997243280496209, 0.6976662366600213, -0.7040998217468806, 0.32475884244373, -0.2705882352941177, -0.19999999999999996, -1.0, 0.00453778739320157]
[1.0, 1.0, 0.2727272727272727, 0.33333333333333326, 0.9638709677419353, 0.5568573397656789, 0.6390289668113054, -0.572192513368984, 0.4662379421221867, -0.5058823529411764, -0.19999999999999996, -1.0, 0.0]
[0.75, 0.1428571428571428, 0.2727272727272727, 0.0, 0.8580645161290323, 0.33011716057891105, 0.48962120323677727, -0.7575757575757576, 0.22829581993569148, -0.388235294117647, -0.28888888888888886, -1.0, 0.0]
[-0.75, -0.4285714285714286, 0.4545454545454546, -0.33333333333333337, 0.7858064516129033, -0.42315644383184003, 0.6821859974199602, -0.8680926916221035, 0.26045016077170446, -0.5529411764705883, -0.5999999999999999, -1.0, 0.005537017344431815]
[-0.75, -1.0, 0.2727272727272727, -0.6666666666666667, 0.9587096774193546, 0.45416953824948325, 0.5785153043274305, -0.661319073083779, 0.6527331189710612, -0.7176470588235294, -0.5999999999999999, -1.0, 0.0]
[0.25, -0.1428571428571429, 0.4545454545454546, 0.6666666666666667, 0.7651612903225804, 1.0, 1.0, -0.857397504456328, -0.048231511254019144, 0.22352941176470598, 0.0, -1.0, 0.003621062667302263]
[-0.25, -0.1428571428571429, -0.8181818181818181, 0.6666666666666667, 0.7032258064516128, -0.9510682288077188, -0.8895273836050194, -0.8966131907308378, -0.22829581993569126, -0.2705882352941177, -0.19999999999999996, -1.0, 0.0]
[-0.25, -0.7142857142857143, 0.4545454545454546, 0.33333333333333326, 0.8477419354838709, 0.9910406616126808, 0.9875688987920721, -0.7361853832442068, 0.13826366559485526, -0.3176470588235294, -0.3999999999999999, -1.0, 0.007150452862014595]
[-1.0, -0.4285714285714286, 0.09090909090909083, -0.6666666666666667, 0.8993548387096773, -0.3445899379738111, 0.03741057816348059, -0.5686274509803921, 0.3633440514469455, -0.6235294117647059, 0.11111111111111116, -1.0, 0.0]
[0.25, -0.7142857142857143, -0.8181818181818181, 0.33333333333333326, 0.6877419354838707, -0.9572708476912474, -0.8946874633517063, -0.9037433155080213, -0.19614147909967838, -0.3647058823529412, -0.4888888888888888, -1.0, 0.0]
[0.5, -0.4285714285714286, -0.8181818181818181, 0.33333333333333326, 0.7006451612903224, -0.9855272226051, -0.9162659786560338, -0.8823529411764706, -0.6141479099678457, -0.10588235294117643, 1.0, -1.0, 0.004235268233654798]
[1.0, -0.4285714285714286, 0.09090909090909083, -1.0, 0.8993548387096773, -0.3728463128876637, 0.018412102732496827, -0.6506238859180036, 0.32475884244373, -0.7176470588235294, -0.08888888888888902, -1.0, 0.0014942613032158704]
[0.5, -0.1428571428571429, 0.2727272727272727, 0.6666666666666667, 0.935483870967742, 0.5851137146795313, 0.6587310894804739, -0.7005347593582887, 0.5562700964630225, -0.5764705882352941, -0.28888888888888886, -1.0, 0.0]
[0.0, -0.4285714285714286, 0.2727272727272727, 1.0, 0.9329032258064514, 0.6126809097174364, 0.677495015832063, -0.6399286987522281, 0.4083601286173635, -0.17647058823529416, -0.19999999999999996, -1.0, 0.0]
[0.75, 0.1428571428571428, 0.2727272727272727, 0.0, 0.9638709677419353, 0.5251550654720885, 0.6200304913803214, -0.5044563279857397, 0.627009646302251, -0.7176470588235294, 0.0, -1.0, 0.6841333284441348]
[0.25, -0.7142857142857143, 0.09090909090909083, -0.6666666666666667, 0.9096774193548387, 0.12336319779462435, 0.33200422188342893, -0.6827094474153297, 0.5498392282958202, -0.43529411764705883, -0.3999999999999999, -1.0, 0.006435407575813135]
[0.25, -0.1428571428571429, -0.6363636363636364, -0.33333333333333337, 0.927741935483871, -0.8883528600964852, -0.9521519878034479, -0.6470588235294117, -0.2540192926045015, -0.788235294117647, 0.19999999999999996, -1.0, 0.0]
[-0.75, -0.4285714285714286, 0.2727272727272727, 1.0, 0.8916129032258064, 0.39283252929014467, 0.5400492553066729, -0.7112299465240641, 0.459807073954984, -0.3647058823529412, 0.11111111111111116, -1.0, 0.0022368083311943092]
[-0.75, -0.1428571428571429, 0.2727272727272727, 1.0, 0.881290322580645, 0.2419021364576157, 0.41925647941831823, -0.7290552584670231, 0.4533762057877815, -0.5058823529411764, -0.19999999999999996, -1.0, 0.0027960104139928862]
[0.75, 0.7142857142857142, 0.2727272727272727, -0.33333333333333337, 0.8838709677419354, 0.31150930392832543, 0.4729682185997419, -0.7219251336898396, 0.5434083601286175, -0.5058823529411764, -0.08888888888888902, -1.0, 0.17029078508305526]
[-0.75, -0.4285714285714286, 0.2727272727272727, -0.33333333333333337, 0.9741935483870967, 0.49276361130255, 0.5998592705523631, -0.3582887700534759, 0.839228295819936, -0.9058823529411765, -0.08888888888888902, -1.0, 0.0]
[0.75, 0.1428571428571428, 0.09090909090909083, 1.0, 0.8116129032258066, 0.8056512749827707, 0.8482467456315232, -0.8146167557932263, 0.7427652733118972, -0.7176470588235294, -0.28888888888888886, -1.0, 0.005775365773165634]
[-1.0, -0.7142857142857143, 0.4545454545454546, 0.6666666666666667, 0.8709677419354838, -0.357684355616816, 0.7274539697431686, -0.7005347593582887, 0.2926045016077172, -0.22352941176470587, -0.19999999999999996, -1.0, 0.0006600418026475011]
[0.75, 0.1428571428571428, 0.2727272727272727, 0.6666666666666667, 0.935483870967742, 0.5851137146795313, 0.6587310894804739, -0.7005347593582887, 0.5884244372990355, -0.6235294117647059, -0.28888888888888886, -1.0, 0.004546954640460563]
[-0.75, -1.0, 0.2727272727272727, 0.0, 0.881290322580645, 0.7043418332184701, 0.7495015832062857, -0.7754010695187166, 0.17041800643086824, -0.03529411764705881, -0.5999999999999999, -1.0, 0.0]
[0.75, 0.1428571428571428, 0.2727272727272727, 0.0, 0.881290322580645, 0.7043418332184701, 0.7495015832062857, -0.7754010695187166, 0.17041800643086824, -0.03529411764705881, -0.5999999999999999, -1.0, 0.0]
[-0.75, -0.4285714285714286, 0.2727272727272727, -1.0, 0.8941935483870966, 0.41902136457615446, 0.5590477307376569, -0.7076648841354725, 0.6527331189710612, -0.5764705882352941, -0.5999999999999999, -1.0, 0.0021543031058633717]
[-1.0, -0.7142857142857143, 0.2727272727272727, 0.0, 0.9638709677419353, 0.5251550654720885, 0.6200304913803214, -0.5044563279857397, 0.5434083601286175, -0.5529411764705883, 0.19999999999999996, -1.0, 0.0]
[-0.5, -0.4285714285714286, 0.2727272727272727, 1.0, 0.881290322580645, 0.2419021364576157, 0.41925647941831823, -0.7290552584670231, 0.44051446945337647, -0.3176470588235294, -0.19999999999999996, -1.0, 0.0029335191228777825]
[0.5, -0.4285714285714286, 0.4545454545454546, 0.0, 0.832258064516129, 0.9717436250861473, 0.9734959540283803, -0.7575757575757576, 0.1061093247588425, -0.2941176470588235, -0.28888888888888886, -1.0, 0.0]
[-1.0, -0.7142857142857143, 0.2727272727272727, 0.6666666666666667, 0.8941935483870966, 0.21915920055134408, 0.40119620030491365, -0.6577540106951871, 0.356913183279743, -0.4117647058823529, -0.19999999999999996, -1.0, 0.005830369256719593]
[0.75, 0.1428571428571428, 0.2727272727272727, 0.0, 0.9638709677419353, 0.5251550654720885, 0.6200304913803214, -0.5044563279857397, 0.39549839228295824, -0.45882352941176474, 0.3999999999999999, -1.0, 0.0]
[-0.75, -0.4285714285714286, 0.2727272727272727, 1.0, 0.9329032258064514, 0.6126809097174364, 0.677495015832063, -0.6399286987522281, 0.202572347266881, 0.19999999999999996, 0.0, -1.0, 0.01406255729529537]
[-1.0, -0.4285714285714286, 0.2727272727272727, 0.33333333333333326, 0.8554838709677417, 0.8518263266712611, 0.8841327547789375, -0.803921568627451, 0.2861736334405145, -0.2941176470588235, -0.28888888888888886, -1.0, 0.0]
[-0.75, -0.1428571428571429, 0.09090909090909083, 0.6666666666666667, 0.8606451612903225, -0.42384562370778767, -0.13521754427113863, -0.8003565062388592, 0.38906752411575574, -0.15294117647058825, -0.6888888888888889, -1.0, 0.0]
[0.75, 0.1428571428571428, 0.2727272727272727, -1.0, 0.8941935483870966, 0.41902136457615446, 0.5590477307376569, -0.7076648841354725, 0.581993569131833, -0.5294117647058824, -0.8, -1.0, 0.0004950313519856258]
[0.75, 0.1428571428571428, 0.2727272727272727, 0.6666666666666667, 0.8245161290322582, 0.7401791867677465, 0.7837457487979358, -0.6541889483065955, -0.22829581993569126, 0.3647058823529412, -0.4888888888888888, -1.0, 0.0]
[-0.75, -0.1428571428571429, 0.2727272727272727, 0.6666666666666667, 0.935483870967742, 0.5851137146795313, 0.6587310894804739, -0.7005347593582887, 0.3762057877813507, -0.10588235294117643, -0.19999999999999996, -1.0, 0.005894539987532544]
[-1.0, -0.7142857142857143, 0.4545454545454546, 0.33333333333333326, 0.8683870967741933, -0.3783597518952446, 0.7126773777412925, -0.7433155080213903, 0.08681672025723497, -0.2705882352941177, -0.5999999999999999, -1.0, 0.0003025191595467713]
[0.0, -0.4285714285714286, 0.4545454545454546, 0.33333333333333326, 0.8477419354838709, 0.9910406616126808, 0.9875688987920721, -0.7361853832442068, -0.09967845659163976, 0.0117647058823529, -0.28888888888888886, -1.0, 0.0]
[0.75, 0.1428571428571428, 0.2727272727272727, -1.0, 0.8941935483870966, 0.41902136457615446, 0.5590477307376569, -0.7076648841354725, 0.4983922829581995, -0.6705882352941177, -0.6888888888888889, -1.0, 0.0011275714128561477]
[0.25, -0.1428571428571429, -0.4545454545454546, -1.0, 0.7858064516129033, -0.8359751895244659, -0.920956960243931, -0.8680926916221035, -0.44051446945337625, 0.15294117647058814, -0.3999999999999999, -1.0, 0.0030710278317626787]
[-1.0, -1.0, 0.09090909090909083, 0.33333333333333326, 0.8580645161290323, -0.45003445899379724, -0.15468511786091232, -0.4010695187165775, -0.18971061093247577, 0.48235294117647065, 0.6888888888888889, -1.0, 0.0]
[-0.75, -0.1428571428571429, 0.4545454545454546, 0.33333333333333326, 0.8477419354838709, 0.9910406616126808, 0.9875688987920721, -0.7361853832442068, -0.09967845659163976, 0.0117647058823529, -0.28888888888888886, -1.0, 0.009130578269957099]
[0.0, -0.1428571428571429, 0.2727272727272727, 1.0, 0.9432258064516128, -0.6774638180565127, -0.7823384543215668, -0.6185383244206775, -0.028938906752411397, 0.5294117647058822, -0.08888888888888902, -1.0, 0.0]
[0.25, -0.1428571428571429, 0.2727272727272727, 1.0, 0.8916129032258064, 0.39283252929014467, 0.5400492553066729, -0.7112299465240641, 0.08681672025723497, 0.2941176470588236, -0.5999999999999999, -1.0, 0.0]
[-0.5, -0.4285714285714286, -0.6363636363636364, -0.33333333333333337, 0.927741935483871, -0.8883528600964852, -0.9521519878034479, -0.6470588235294117, -0.5691318327974276, -0.5294117647058824, 0.6888888888888889, -1.0, 0.0]
[0.5, -0.4285714285714286, 0.4545454545454546, -0.33333333333333337, 0.832258064516129, 0.955892487939352, 0.9610648528204526, -0.6399286987522281, -0.4662379421221864, 0.45882352941176463, -0.19999999999999996, -1.0, 0.0]
[0.5, -0.4285714285714286, 0.2727272727272727, 1.0, 0.881290322580645, 0.2419021364576157, 0.41925647941831823, -0.7290552584670231, 0.09967845659163999, 0.08235294117647052, 0.0, -1.0, 0.0]
[-0.25, -0.1428571428571429, 0.2727272727272727, -0.33333333333333337, 0.9741935483870967, 0.49276361130255, 0.5998592705523631, -0.3582887700534759, 0.3633440514469455, -0.19999999999999996, 0.11111111111111116, -1.0, 0.005894539987532544]
[-1.0, -0.4285714285714286, 0.2727272727272727, 0.33333333333333326, 0.8529032258064515, 0.3487250172294971, 0.5058050897150228, -0.4188948306595365, -0.3826366559485529, 0.7176470588235293, 0.0, -1.0, 0.008901397088482272]
[0.5, -0.4285714285714286, 0.2727272727272727, -1.0, 0.8787096774193548, 0.6340454858718125, 0.6950861967866777, -0.732620320855615, -0.003215434083601254, 0.17647058823529416, -0.19999999999999996, -1.0, 0.0]
[-0.25, -0.1428571428571429, 0.2727272727272727, 0.0, 0.8245161290322582, 0.8270158511371466, 0.8656033775067431, -0.8003565062388592, -0.022508038585209, -0.08235294117647063, -0.3999999999999999, -1.0, 0.0]
[-0.5, -0.4285714285714286, 0.2727272727272727, 0.0, 0.881290322580645, 0.7043418332184701, 0.7495015832062857, -0.7754010695187166, -0.06109324758842427, -0.03529411764705881, -0.3999999999999999, -1.0, 0.0]
