options: {'left_index': False, 'headers': True, 'value_encode': {2: {'jan': 1, 'feb': 2, 'mar': 3, 'apr': 4, 'may': 5, 'jun': 6, 'jul': 7, 'aug': 8, 'sep': 9, 'oct': 10, 'nov': 11, 'dec': 12}, 3: {'mon': 1, 'tue': 2, 'wed': 3, 'thu': 4, 'fri': 5, 'sat': 6, 'sun': 7}}, 'normalize_cols': {1: 'x_loc', 2: 'y_loc', 3: 'month', 4: 'day', 5: 'FFMC', 6: 'DMC', 7: 'DC', 8: 'ISI', 9: 'Temp', 10: 'RH', 11: 'wind', 12: 'rain'}, 'result_col': 13}
     x_loc     y_loc     month       day      FFMC       DMC        DC       ISI      Temp        RH      wind    rain  result
0     0.50 -0.142857 -0.636364  0.333333  0.741935 -0.827016 -0.797350 -0.818182 -0.614148 -0.152941  0.400000 -1.0000    0.00
1     0.50 -0.428571  0.636364 -0.666667  0.855484 -0.763611  0.550839 -0.761141  0.016077 -0.576471 -0.888889 -1.0000    0.00
2     0.50 -0.428571  0.636364  0.666667  0.855484 -0.706409  0.592588 -0.761141 -0.202572 -0.576471 -0.800000 -1.0000    0.00
3     0.75  0.142857 -0.636364  0.333333  0.883871 -0.778084 -0.836754 -0.679144 -0.607717  0.929412 -0.200000 -0.9375    0.00
4     0.75  0.142857 -0.636364  1.000000  0.821935 -0.654032 -0.778820 -0.657754 -0.408360  0.976471 -0.688889 -1.0000    0.00
5     0.75  0.142857  0.272727  1.000000  0.899355 -0.419711  0.126070 -0.475936  0.286174 -0.670588  0.111111 -1.0000    0.00
6     0.75  0.142857  0.272727 -1.000000  0.899355 -0.394900  0.143896 -0.696970  0.408360 -0.717647 -0.400000 -1.0000    0.00
7     0.75  0.142857  0.272727 -1.000000  0.878710 -0.005513  0.407998 -0.618538 -0.627010  0.670588 -0.600000 -1.0000    0.00
8     0.75  0.142857  0.454545 -0.666667  0.865806 -0.115093  0.605958 -0.750446 -0.299035  0.129412  0.111111 -1.0000    0.00
9     0.50 -0.142857  0.454545  0.666667  0.904516 -0.401103  0.620030 -0.746881  0.324759 -0.411765 -0.200000 -1.0000    0.00
10    0.50 -0.142857  0.454545  0.666667  0.904516 -0.401103  0.620030 -0.746881  0.003215 -0.152941  0.511111 -1.0000    0.00
11    0.50 -0.142857  0.454545  0.666667  0.912258 -0.503101  0.653806 -0.194296  0.099678 -0.458824 -0.200000 -1.0000    0.00
12    0.25 -0.142857  0.272727  0.333333  0.156129 -0.519642  0.541926 -0.971480 -0.048232  0.341176  0.400000 -1.0000    0.00
13    0.25 -0.142857  0.454545 -1.000000  0.863226 -0.135768  0.591650 -0.750446  0.228296 -0.364706 -0.600000 -1.0000    0.00
14    0.25 -0.142857  0.454545 -0.333333  0.914839 -0.088904  0.622376 -0.672014  0.556270 -0.858824 -0.088889 -1.0000    0.00
15    0.25 -0.142857  0.454545  0.333333  0.925161 -0.034459  0.655917 -0.504456  0.331190 -0.317647  0.111111 -1.0000    0.00
16    0.00 -0.142857 -0.636364  0.666667  0.883871 -0.760855 -0.829014 -0.721925 -0.170418 -0.717647  0.111111 -1.0000    0.00
17    0.75 -0.142857  0.636364 -1.000000  0.708387 -0.781530  0.539346 -0.893048 -0.067524 -0.247059  0.000000 -1.0000    0.00
18    0.25 -0.428571 -0.636364 -0.333333  0.819355 -0.815300 -0.852469 -0.775401 -0.118971 -0.529412 -0.200000 -1.0000    0.00
19    0.25 -0.428571 -0.454545  0.666667  0.744516 -0.818746 -0.790782 -0.818182 -0.543408 -0.317647 -0.088889 -1.0000    0.00
20    0.25 -0.428571  0.454545 -0.666667  0.865806 -0.115093  0.605958 -0.750446  0.035370 -0.411765 -0.488889 -1.0000    0.00
21    0.00 -0.428571  0.454545 -1.000000  0.886452 -0.466575  0.680310 -0.672014  0.086817 -0.458824 -0.488889 -1.0000    0.00
22    0.50 -0.428571 -0.090909  1.000000  0.950968 -0.343901 -0.549431  1.000000  0.209003 -0.317647 -0.088889 -1.0000    0.00
23    0.50 -0.428571  0.272727  0.666667  0.845161 -0.243280  0.241937 -0.778966  0.112540 -0.341176  0.200000 -1.0000    0.00
24    0.50 -0.428571  0.272727  0.666667  0.930323 -0.046864  0.375161 -0.276292  0.382637 -0.600000  0.200000 -1.0000    0.00
25    0.50 -0.428571  0.272727  1.000000  0.876129 -0.026189  0.392049 -0.622103 -0.093248  0.058824  0.111111 -1.0000    0.00
26    0.50 -0.428571  0.454545  0.333333  0.901935 -0.195038  0.548258 -0.565062  0.080386 -0.552941  0.200000 -1.0000    0.00
27    0.50 -0.428571  0.454545 -1.000000  0.863226 -0.135768  0.591650 -0.750446  0.106109 -0.223529 -0.800000 -1.0000    0.00
28    0.25 -0.714286  0.454545  0.666667  0.927742 -0.005513  0.673508 -0.711230  0.800643 -0.788235 -0.488889 -1.0000    0.00
29    0.25 -0.714286  0.454545  1.000000  0.930323  0.021365  0.690395 -0.711230  0.324759 -0.435294 -0.288889 -1.0000    0.00
..     ...       ...       ...       ...       ...       ...       ...       ...       ...       ...       ...     ...     ...
487   0.00 -0.428571  0.272727 -0.666667  0.971613 -0.033770  0.402369 -0.368984  0.556270 -0.552941 -0.288889 -1.0000   16.40
488  -0.25 -0.428571  0.272727 -0.666667  0.971613 -0.033770  0.402369 -0.368984  0.106109  0.317647  0.600000 -1.0000   46.70
489  -0.25 -0.428571  0.272727 -0.333333  0.971613 -0.033770  0.402369 -0.368984  0.183280  0.011765 -0.800000 -1.0000    0.00
490  -0.25 -0.428571  0.272727 -0.333333  0.971613 -0.033770  0.402369 -0.368984  0.704180 -0.576471 -0.200000 -1.0000    0.00
491  -0.25 -0.428571  0.272727  0.000000  0.989677  0.039972  0.445291 -0.508021  0.942122 -0.858824 -0.088889 -1.0000    0.00
492  -1.00 -0.714286  0.272727  0.333333  0.992258  0.081323  0.467574 -0.597148  0.942122 -0.717647 -0.600000 -1.0000    0.00
493  -1.00 -0.714286  0.272727  0.333333  0.992258  0.081323  0.467574 -0.597148  0.627010 -0.670588 -0.088889 -1.0000   43.32
494   0.25  0.142857  0.272727  0.666667  0.994839  0.122674  0.489621 -0.500891  0.839228 -0.647059  0.000000 -1.0000    8.59
495   0.25  0.142857  0.272727 -1.000000  1.000000  0.201930  0.533716 -0.401070  0.395498 -0.364706 -0.600000 -1.0000    0.00
496  -0.25 -0.142857  0.272727 -1.000000  1.000000  0.201930  0.533716 -0.401070  0.954984 -0.741176 -0.400000 -1.0000    2.77
497  -0.50 -0.428571  0.272727 -0.666667  0.997419  0.240524  0.555764 -0.490196  0.935691 -0.717647 -0.600000 -1.0000   14.68
498   0.25 -0.142857  0.272727 -0.666667  0.997419  0.240524  0.555764 -0.490196  1.000000 -0.741176 -0.488889 -1.0000   40.54
499   0.50 -0.142857  0.272727 -0.666667  0.997419  0.240524  0.555764 -0.490196  0.614148  0.129412  0.000000  1.0000   10.82
500   0.75  0.142857  0.272727 -0.666667  0.997419  0.240524  0.555764 -0.490196  0.247588  0.176471  0.000000 -0.7500    0.00
501   0.50 -0.142857  0.272727 -0.666667  0.997419  0.240524  0.555764 -0.490196  0.247588  0.176471  0.000000 -0.7500    0.00
502  -0.25 -0.428571  0.272727 -0.666667  0.997419  0.240524  0.555764 -0.490196  0.189711  0.270588  0.000000 -0.8750    0.00
503  -0.75 -0.428571  0.272727 -0.333333  0.956129 -0.046864  0.597748 -0.286988  0.736334 -0.647059  0.000000 -1.0000    1.95
504  -0.25 -0.714286  0.272727 -0.333333  0.956129 -0.046864  0.597748 -0.286988  0.717042 -0.670588  0.000000 -1.0000   49.59
505  -1.00 -1.000000  0.272727  0.000000  0.865806  0.117161  0.727454 -0.639929  0.575563 -0.529412 -0.688889 -1.0000    5.80
506  -1.00 -1.000000  0.272727  0.333333  0.865806  0.142660  0.746687 -0.746881  0.048232  0.364706  0.800000 -1.0000    0.00
507  -0.75 -0.428571  0.272727  0.333333  0.865806  0.142660  0.746687 -0.746881  0.524116 -0.388235 -0.288889 -1.0000    0.00
508  -1.00 -1.000000  0.272727  0.333333  0.865806  0.142660  0.746687 -0.746881  0.524116 -0.388235 -0.288889 -1.0000    0.00
509   0.00 -0.428571  0.272727  0.333333  0.865806  0.142660  0.746687 -0.746881  0.215434  0.317647  0.600000 -0.5625    2.17
510   0.25 -0.142857  0.272727  0.333333  0.865806  0.142660  0.746687 -0.746881  0.028939  0.105882  0.111111 -1.0000    0.43
511   0.75  0.142857  0.272727  1.000000  0.623226 -0.616816  0.542629 -0.932264  0.646302 -0.529412 -0.488889 -1.0000    0.00
512  -0.25 -0.714286  0.272727  1.000000  0.623226 -0.616816  0.542629 -0.932264  0.646302 -0.600000 -0.488889 -1.0000    6.44
513  -0.75 -0.428571  0.272727  1.000000  0.623226 -0.616816  0.542629 -0.932264  0.266881  0.317647  0.200000 -1.0000   54.29
514   0.50 -0.428571  0.272727  1.000000  0.623226 -0.616816  0.542629 -0.932264  0.221865  0.294118  0.400000 -1.0000   11.16
515  -1.00 -0.428571  0.272727  0.666667  0.953548 -0.001378  0.423244 -0.597148  0.504823 -0.364706 -0.200000 -1.0000    0.00
516   0.25 -0.714286  0.818182 -0.666667  0.569032 -0.986906 -0.768266 -0.960784 -0.382637 -0.623529 -0.088889 -1.0000    0.00

[517 rows x 13 columns]
This is a regression set
the dataset is: 
[0.5, -0.1428571428571429, -0.6363636363636364, 0.33333333333333326, 0.7419354838709677, -0.8270158511371468, -0.797349595402838, -0.8181818181818182, -0.6141479099678457, -0.15294117647058825, 0.3999999999999999, -1.0, 0.0]
node #6: {'weights': [0.9282572109293848, 0.27748347448535676, 0.392466417942151, 0.7717913057272334, 0.5813217472667789, 0.48330617466396314, 0.4016558960238845, -0.010696635341695753, 0.4780350120175161, 0.7716434018866873, 0.9269605119920148, 0.8116408901584493, 0.020833705180946675], 'output': 0.7154264517603502, 'delta': 7.188275236792859e-07}
node #7: {'weights': [0.49783367159596636, 0.3550604995966913, 0.6526369226234795, 0.1846802620914571, 0.7663204357953227, 0.878495395670333, 0.23271825266261217, 0.2634480336693891, 0.9361314166773731, 0.49651612232123604, 0.3791957229621384, 0.04435553706306153, 0.8835114194115198], 'output': 0.8614554208466947, 'delta': 3.0982065651849465e-07}
node #8: {'weights': [0.5587599014608393, 0.4504794968957992, 0.6583849775951983, 0.8576616094842547, 0.5196878103990622, 0.6878274734603371, 0.602160641221644, 0.33104019780547866, 0.7128019793030581, 0.9097311334720497, 0.012890416322227647, 0.3572427181699866, 0.4641818517173431], 'output': 0.7891819504101824, 'delta': 4.586287116403358e-07}
layer 1: [{'weights': [0.32424788105819413, 0.2170037998579902, 0.8241791378159872, 0.9054451479156165, 0.3987194219604571, 0.7214286182306702, 0.2265112514067468, 0.3334054734942077, 0.4971002007809105, 0.6293780437853158], 'output': 0.9856817126125933, 'delta': 3.1539723061488365e-07}, {'weights': [0.8729771415579823, 0.4859222864378626, 0.15668039835167183, 0.013214939363607351, 0.13561826911360259, 0.0524206147785885, 0.9156142572338594, 0.1978450551990475, 0.47907401918646597, 0.33630582986707835], 'output': 0.9459279064771658, 'delta': 2.7175125158112395e-06}, {'weights': [0.020418614293784106, 0.35565145976908236, 0.38889724247842683, 0.0711554055783304, 0.6849468300927207, 0.27850417715981646, 0.07099155837855121, 0.6481598202292467, 0.44002282890857697, 0.21240754148662913], 'output': 0.9300650689809005, 'delta': 9.797739294507326e-07}, {'weights': [0.6798337378399814, 0.5830269241392345, 0.926140904264425, 0.3715942450417551, 0.04954576487051223, 0.3903761288839779, 0.6636629320250474, 0.5998766233450683, 0.021335532649602557, 0.25341839821407963], 'output': 0.9743609529873265, 'delta': -6.928272007156947e-08}, {'weights': [0.7225372285899345, 0.8417914441330054, 0.06153956727276726, 0.2939167641443911, 0.3823885785413684, 0.5169395944080383, 0.7719751889259131, 0.9235672599882864, 0.7414812201908779, 0.15426657612429664], 'output': 0.9857740926867409, 'delta': 2.390767403409852e-07}, {'weights': [0.7913421487857584, 0.7424100202967444, 0.8894250752943033, 0.10798833187767885, 0.5652699961443866, 0.7732333204755075, 0.16510369857945947, 0.25752064463071156, 0.26649842201038065, 0.9428501740090405], 'output': 0.9892754696313495, 'delta': 3.5174399024014815e-07}, {'weights': [0.9752334478282338, 0.602374415616613, 0.784205153666249, 0.37951229080516036, 0.8519508203857199, 0.6368114994736989, 0.1744863227715913, 0.8784653496719671, 0.5742380701634802, 0.46811283804810766], 'output': 0.9943393230865624, 'delta': 1.4292267076582897e-07}, {'weights': [0.4989904588434015, 0.10428190597839739, 0.467321547415264, 0.6984227940629962, 0.48157890733985065, 0.6666064352186487, 0.8302984706615312, 0.7858331487461792, 0.3601214609960506, 0.44961885308497823], 'output': 0.9876273885130676, 'delta': 6.67958317710547e-07}, {'weights': [0.7476338044352668, 0.6293645992673998, 0.9088276705185818, 0.5510807537144364, 0.47393508826467706, 0.24921181645032606, 0.2693269434891506, 0.8546481701827163, 0.590159491086949, 0.8015087714834639], 'output': 0.9935678101382925, 'delta': 4.654226605194717e-07}]
node #0: {'weights': [0.32424788105819413, 0.2170037998579902, 0.8241791378159872, 0.9054451479156165, 0.3987194219604571, 0.7214286182306702, 0.2265112514067468, 0.3334054734942077, 0.4971002007809105, 0.6293780437853158], 'output': 0.9856817126125933, 'delta': 3.1539723061488365e-07}
node #1: {'weights': [0.8729771415579823, 0.4859222864378626, 0.15668039835167183, 0.013214939363607351, 0.13561826911360259, 0.0524206147785885, 0.9156142572338594, 0.1978450551990475, 0.47907401918646597, 0.33630582986707835], 'output': 0.9459279064771658, 'delta': 2.7175125158112395e-06}
node #2: {'weights': [0.020418614293784106, 0.35565145976908236, 0.38889724247842683, 0.0711554055783304, 0.6849468300927207, 0.27850417715981646, 0.07099155837855121, 0.6481598202292467, 0.44002282890857697, 0.21240754148662913], 'output': 0.9300650689809005, 'delta': 9.797739294507326e-07}
node #3: {'weights': [0.6798337378399814, 0.5830269241392345, 0.926140904264425, 0.3715942450417551, 0.04954576487051223, 0.3903761288839779, 0.6636629320250474, 0.5998766233450683, 0.021335532649602557, 0.25341839821407963], 'output': 0.9743609529873265, 'delta': -6.928272007156947e-08}
node #4: {'weights': [0.7225372285899345, 0.8417914441330054, 0.06153956727276726, 0.2939167641443911, 0.3823885785413684, 0.5169395944080383, 0.7719751889259131, 0.9235672599882864, 0.7414812201908779, 0.15426657612429664], 'output': 0.9857740926867409, 'delta': 2.390767403409852e-07}
node #5: {'weights': [0.7913421487857584, 0.7424100202967444, 0.8894250752943033, 0.10798833187767885, 0.5652699961443866, 0.7732333204755075, 0.16510369857945947, 0.25752064463071156, 0.26649842201038065, 0.9428501740090405], 'output': 0.9892754696313495, 'delta': 3.5174399024014815e-07}
node #6: {'weights': [0.9752334478282338, 0.602374415616613, 0.784205153666249, 0.37951229080516036, 0.8519508203857199, 0.6368114994736989, 0.1744863227715913, 0.8784653496719671, 0.5742380701634802, 0.46811283804810766], 'output': 0.9943393230865624, 'delta': 1.4292267076582897e-07}
node #7: {'weights': [0.4989904588434015, 0.10428190597839739, 0.467321547415264, 0.6984227940629962, 0.48157890733985065, 0.6666064352186487, 0.8302984706615312, 0.7858331487461792, 0.3601214609960506, 0.44961885308497823], 'output': 0.9876273885130676, 'delta': 6.67958317710547e-07}
node #8: {'weights': [0.7476338044352668, 0.6293645992673998, 0.9088276705185818, 0.5510807537144364, 0.47393508826467706, 0.24921181645032606, 0.2693269434891506, 0.8546481701827163, 0.590159491086949, 0.8015087714834639], 'output': 0.9935678101382925, 'delta': 4.654226605194717e-07}
output layer: [{'weights': [-0.2750171173515, -0.6537809075426589, -0.18538445322450098, 0.03408516205758359, -0.20981147808438783, -0.4079813639856085, -0.3124788802873374, -0.6726468962167746, -0.896142536654681, -1.191043353823548], 'output': 0.009056122451465733, 'delta': -8.127063088076692e-05}]
node #0: {'weights': [-0.2750171173515, -0.6537809075426589, -0.18538445322450098, 0.03408516205758359, -0.20981147808438783, -0.4079813639856085, -0.3124788802873374, -0.6726468962167746, -0.896142536654681, -1.191043353823548], 'output': 0.009056122451465733, 'delta': -8.127063088076692e-05}
predicted: 12.285987942930115; actual: 0.0
predicted: 9.773905888931752; actual: 0.0
predicted: 10.754719424979038; actual: 0.0
predicted: 10.373660586714644; actual: 0.0
predicted: 13.541012794568893; actual: 0.0
predicted: 11.411701757303929; actual: 0.0
predicted: 16.378358233334286; actual: 0.0
predicted: 13.258315412511275; actual: 0.0
predicted: 11.065904506399832; actual: 0.0
predicted: 9.960734689940127; actual: 0.0
predicted: 10.386489465173128; actual: 0.0
predicted: 15.152124471588607; actual: 0.0
predicted: 11.46599960694179; actual: 0.0
predicted: 16.799378321280642; actual: 0.0
predicted: 11.786947718975481; actual: 0.47
predicted: 10.565553102280113; actual: 1.19
predicted: 15.73765675455385; actual: 1.75
predicted: 10.779422551081407; actual: 2.57
predicted: 10.582549919695785; actual: 5.33
predicted: 13.537836578067335; actual: 8.31
predicted: 12.016343875070271; actual: 11.53
predicted: 10.954578437555078; actual: 24.23
predicted: 9.843702753163043; actual: 32.07
predicted: 10.772581323527087; actual: 88.49
predicted: 15.23906854785611; actual: 0.0
predicted: 10.120251655571051; actual: 0.68
predicted: 11.92547134022829; actual: 8.85
predicted: 11.561386105293668; actual: 0.52
predicted: 10.942726638963162; actual: 9.27
predicted: 11.369799538053716; actual: 0.0
predicted: 12.248855122166319; actual: 0.0
predicted: 9.99726567664626; actual: 0.0
predicted: 10.147351090523518; actual: 34.36
predicted: 10.86049954020253; actual: 6.58
predicted: 11.606010942494922; actual: 3.93
predicted: 10.1170628928557; actual: 3.71
predicted: 10.133764590681539; actual: 1.09
predicted: 9.606097679455583; actual: 11.060000000000002
predicted: 10.778472135311887; actual: 7.73
predicted: 14.051562752894254; actual: 9.96
predicted: 10.439445523668846; actual: 8.16
predicted: 16.604078030517737; actual: 0.0
predicted: 9.807680449659996; actual: 185.76
predicted: 9.868348532296343; actual: 0.0
predicted: 9.887600912757517; actual: 0.0
predicted: 10.037604920677172; actual: 6.43
predicted: 10.001962877886012; actual: 0.0
predicted: 13.03416121007871; actual: 0.0
predicted: 9.79708882299053; actual: 2.75
predicted: 10.587057370904455; actual: 0.0
predicted: 9.72864401661971; actual: 0.0
predicted: 9.831884412447016; actual: 0.43000000000000005
l_rate: 0.1; n_epoch: 500, n_hidden: [5, 5]
epoch: 0, lrate: 0.100, error: 0.00398259
epoch: 100, lrate: 0.100, error: 0.00008611
epoch: 200, lrate: 0.100, error: 0.00007791
epoch: 300, lrate: 0.100, error: 0.00007764
epoch: 400, lrate: 0.100, error: 0.00007837
epoch: 500, lrate: 0.100, error: 0.00007924
the trained network:
there are a total of 2 hidden layers
there are 12 inputs
there are 5 nodes in the 1st hidden layer
there are 5 nodes in the 2nd hidden layer
there are 1 nodes in the output layer
layer 0: [{'weights': [0.6944644484675205, 0.18603398551771466, 0.18824233909445656, 0.36247069373227, 0.5546115886719322, 0.9511943280424917, 0.5886482223966335, 0.4103081307670291, 0.41467578047489095, 0.3878308237808599, 0.6201185308251032, 0.44713739441719913, 0.6298378377062802], 'output': 0.7407609008633897, 'delta': 1.7745460933875903e-06}, {'weights': [0.12123364626517244, 0.16129780441772956, 0.7906547954203396, 0.218220169683298, 0.022945994032079937, 0.5938050508541368, 0.09920263976696521, 0.3057651132429441, 0.3168178173321114, 0.7581758909351695, 0.596631654131111, 0.4466535601036236, 0.4991260985348258], 'output': 0.4718344931067493, 'delta': 1.4348068406487835e-06}, {'weights': [0.01604085775831864, 0.1634396350736968, 0.1303250796373271, 0.28539957972411273, 0.11741454037609259, 0.5297944746214576, 0.645376017819266, 0.13147220228852088, 0.8469430312011704, 0.7872081590917258, 0.9711807110640677, 0.053336296468674875, 0.8320643429804517], 'output': 0.7025489326720703, 'delta': 2.187149030213843e-06}, {'weights': [0.20731536944147122, 0.9482720488056148, 0.11535909414575587, 0.1745709871590281, 0.9467330517358781, -0.008251271829411065, 0.0404596999437446, 0.178434679769634, 0.686339738209222, 0.2591192620229069, 0.6573922198551061, 0.41031492739942194, 1.0311695223417394], 'output': 0.879597454761676, 'delta': 7.563000054708265e-07}, {'weights': [0.24929408088282565, 0.7440988822083351, 0.8453438580367187, 0.44861752971287816, 0.625716527127433, 0.3492093039572917, 0.2619620262508862, 0.2656429809644831, -0.002422452088293104, 0.8980055062535692, 0.931195922913413, 0.6806168084888169, 0.4000272417872638], 'output': 0.6260240996944528, 'delta': 2.1293907255626764e-06}]
node #0: {'weights': [0.6944644484675205, 0.18603398551771466, 0.18824233909445656, 0.36247069373227, 0.5546115886719322, 0.9511943280424917, 0.5886482223966335, 0.4103081307670291, 0.41467578047489095, 0.3878308237808599, 0.6201185308251032, 0.44713739441719913, 0.6298378377062802], 'output': 0.7407609008633897, 'delta': 1.7745460933875903e-06}
node #1: {'weights': [0.12123364626517244, 0.16129780441772956, 0.7906547954203396, 0.218220169683298, 0.022945994032079937, 0.5938050508541368, 0.09920263976696521, 0.3057651132429441, 0.3168178173321114, 0.7581758909351695, 0.596631654131111, 0.4466535601036236, 0.4991260985348258], 'output': 0.4718344931067493, 'delta': 1.4348068406487835e-06}
node #2: {'weights': [0.01604085775831864, 0.1634396350736968, 0.1303250796373271, 0.28539957972411273, 0.11741454037609259, 0.5297944746214576, 0.645376017819266, 0.13147220228852088, 0.8469430312011704, 0.7872081590917258, 0.9711807110640677, 0.053336296468674875, 0.8320643429804517], 'output': 0.7025489326720703, 'delta': 2.187149030213843e-06}
node #3: {'weights': [0.20731536944147122, 0.9482720488056148, 0.11535909414575587, 0.1745709871590281, 0.9467330517358781, -0.008251271829411065, 0.0404596999437446, 0.178434679769634, 0.686339738209222, 0.2591192620229069, 0.6573922198551061, 0.41031492739942194, 1.0311695223417394], 'output': 0.879597454761676, 'delta': 7.563000054708265e-07}
node #4: {'weights': [0.24929408088282565, 0.7440988822083351, 0.8453438580367187, 0.44861752971287816, 0.625716527127433, 0.3492093039572917, 0.2619620262508862, 0.2656429809644831, -0.002422452088293104, 0.8980055062535692, 0.931195922913413, 0.6806168084888169, 0.4000272417872638], 'output': 0.6260240996944528, 'delta': 2.1293907255626764e-06}
layer 1: [{'weights': [0.8400235752751349, 0.18766826037262763, 0.9070238239444774, 0.8420902597289852, 0.8617398144697116, 0.9333367976416729], 'output': 0.9723889647711507, 'delta': 1.0570096896495117e-06}, {'weights': [0.9815914330812806, 0.19750432059171436, 1.002818324061029, 0.3344948248577275, 0.8226391665228856, 0.6718155514175531], 'output': 0.952838609217592, 'delta': 3.40166552078048e-06}, {'weights': [0.3273176368047813, 0.7809505915189472, 0.5083446181481204, 0.6797653649594083, 0.8478983177585384, 0.46997061620237496], 'output': 0.928692377703854, 'delta': 4.255887630882445e-06}, {'weights': [0.9835467420906816, 0.45202791349676374, 0.5131357822853981, 0.6220412987639605, 0.29227629118408444, 1.0532692223687075], 'output': 0.956300868862702, 'delta': 3.3097428954664823e-06}, {'weights': [0.15314054950392386, 0.028303500789632053, 0.9361338523666634, 0.06767240128722525, 0.33947387449648425, 0.5137813987053409], 'output': 0.827826202772714, 'delta': 2.386780664954669e-06}]
node #0: {'weights': [0.8400235752751349, 0.18766826037262763, 0.9070238239444774, 0.8420902597289852, 0.8617398144697116, 0.9333367976416729], 'output': 0.9723889647711507, 'delta': 1.0570096896495117e-06}
node #1: {'weights': [0.9815914330812806, 0.19750432059171436, 1.002818324061029, 0.3344948248577275, 0.8226391665228856, 0.6718155514175531], 'output': 0.952838609217592, 'delta': 3.40166552078048e-06}
node #2: {'weights': [0.3273176368047813, 0.7809505915189472, 0.5083446181481204, 0.6797653649594083, 0.8478983177585384, 0.46997061620237496], 'output': 0.928692377703854, 'delta': 4.255887630882445e-06}
node #3: {'weights': [0.9835467420906816, 0.45202791349676374, 0.5131357822853981, 0.6220412987639605, 0.29227629118408444, 1.0532692223687075], 'output': 0.956300868862702, 'delta': 3.3097428954664823e-06}
node #4: {'weights': [0.15314054950392386, 0.028303500789632053, 0.9361338523666634, 0.06767240128722525, 0.33947387449648425, 0.5137813987053409], 'output': 0.827826202772714, 'delta': 2.386780664954669e-06}
output layer: [{'weights': [-0.5012981756131053, -0.963878471938801, -0.8183129766244511, -1.0084709482345984, -0.21323219489960712, -1.4058491010991407], 'output': 0.008901742310536536, 'delta': -7.853563305688653e-05}]
node #0: {'weights': [-0.5012981756131053, -0.963878471938801, -0.8183129766244511, -1.0084709482345984, -0.21323219489960712, -1.4058491010991407], 'output': 0.008901742310536536, 'delta': -7.853563305688653e-05}
predicted: 12.278252402650768; actual: 0.0
predicted: 9.33274249849007; actual: 0.0
predicted: 11.351887238745721; actual: 0.0
predicted: 10.71998184209952; actual: 0.0
predicted: 13.786091949142243; actual: 0.0
predicted: 12.306880633360716; actual: 0.0
predicted: 14.17298194680829; actual: 0.0
predicted: 12.168240160557028; actual: 0.0
predicted: 10.33324103428334; actual: 0.0
predicted: 9.650326055063248; actual: 0.0
predicted: 9.970126746971076; actual: 0.0
predicted: 13.911232871675468; actual: 0.0
predicted: 11.867443263958041; actual: 0.0
predicted: 15.463082324876654; actual: 0.0
predicted: 12.254377178093618; actual: 0.47
predicted: 10.628968594145869; actual: 1.19
predicted: 16.068205687195476; actual: 1.75
predicted: 11.40219381941611; actual: 2.57
predicted: 9.93272518859878; actual: 5.33
predicted: 13.844280985061257; actual: 8.31
predicted: 12.179980180043714; actual: 11.53
predicted: 11.656652069813388; actual: 24.23
predicted: 9.731980558833676; actual: 32.07
predicted: 10.694213110041122; actual: 88.49
predicted: 15.796704587365628; actual: 0.0
predicted: 10.293054408205787; actual: 0.68
predicted: 11.789890529841847; actual: 8.85
predicted: 11.462616063885854; actual: 0.52
predicted: 11.225190003975792; actual: 9.27
predicted: 11.572226228437943; actual: 0.0
predicted: 12.556283725613032; actual: 0.0
predicted: 10.162422267886127; actual: 0.0
predicted: 9.835369284727; actual: 34.36
predicted: 11.05198640138142; actual: 6.58
predicted: 12.059314795823198; actual: 3.93
predicted: 10.07548235216553; actual: 3.71
predicted: 10.352141040401142; actual: 1.09
predicted: 8.923346202105494; actual: 11.060000000000002
predicted: 10.411675245400842; actual: 7.73
predicted: 14.009684413380707; actual: 9.96
predicted: 10.970880880916017; actual: 8.16
predicted: 16.330148274210334; actual: 0.0
predicted: 9.445369682799447; actual: 185.76
predicted: 9.532732546418108; actual: 0.0
predicted: 9.433582157539837; actual: 0.0
predicted: 9.48586648375712; actual: 6.43
predicted: 9.362140753041103; actual: 0.0
predicted: 12.836329952955001; actual: 0.0
predicted: 9.610859227331046; actual: 2.75
predicted: 10.45322162164704; actual: 0.0
predicted: 9.258744011982019; actual: 0.0
predicted: 9.384026444092106; actual: 0.43000000000000005
l_rate: 0.1; n_epoch: 500, n_hidden: [5, 9]
epoch: 0, lrate: 0.100, error: 0.00198180
epoch: 100, lrate: 0.100, error: 0.00004626
epoch: 200, lrate: 0.100, error: 0.00004437
epoch: 300, lrate: 0.100, error: 0.00004570
epoch: 400, lrate: 0.100, error: 0.00004733
epoch: 500, lrate: 0.100, error: 0.00004897
the trained network:
there are a total of 2 hidden layers
there are 12 inputs
there are 5 nodes in the 1st hidden layer
there are 9 nodes in the 2nd hidden layer
there are 1 nodes in the output layer
