options: {'left_index': True, 'order_results': True, 'rename_cols': {2: 'RI', 3: 'Na', 4: 'Mg', 5: 'Al', 6: 'Si', 7: 'K', 8: 'Ca', 9: 'Ba', 10: 'Fe'}, 'result_col': 11}
          RI     Na    Mg    Al     Si     K     Ca    Ba    Fe  result
Pandas(Index=105, RI=1.51796, Na=13.5, Mg=3.3599999999999999, Al=1.6299999999999999, Si=71.939999999999998, K=0.56999999999999995, Ca=8.8100000000000005, Ba=0.0, Fe=0.089999999999999997, result=3)
Pandas(Index=124, RI=1.5193399999999999, Na=13.640000000000001, Mg=3.54, Al=0.75, Si=72.650000000000006, K=0.16, Ca=8.8900000000000006, Ba=0.14999999999999999, Fe=0.23999999999999999, result=3)
Pandas(Index=98, RI=1.52227, Na=14.17, Mg=3.8100000000000001, Al=0.78000000000000003, Si=71.349999999999994, K=0.0, Ca=9.6899999999999995, Ba=0.0, Fe=0.0, result=1)
the 25 nearest are: [1, 2, 1, 1, 1, 2, 1, 3, 2, 1, 2, 1, 1, 2, 3, 2, 3, 1, 2, 3, 1, 1, 3, 3, 1]
guess: 1
actual: 1

point is: Pandas(Index=1, RI=1.5232000000000001, Na=13.720000000000001, Mg=3.7200000000000002, Al=0.51000000000000001, Si=71.75, K=0.089999999999999997, Ca=10.06, Ba=0.0, Fe=0.16, result=1)
nearest rows: {9: 1.5433463021629332, 10: 0.71986189293502689, 15: 1.2027889208418903, 19: 0.95702859147467467, 23: 0.94615267483635945, 28: 1.5800365576783344, 45: 1.4190548714197075, 46: 0.54617209751139773, 54: 0.70455815260346233, 62: 0.65375908475523115, 64: 0.60934394228546951, 81: 1.7847704928365435, 89: 1.6053712630105235, 98: 0.78364587978244649, 108: 0.98107228194460394, 124: 1.5195772108056933, 126: 0.70335068806392886, 131: 1.7661856541428484, 134: 1.5225383227032432, 136: 1.5419184581552932, 137: 1.2571004484924819, 144: 0.92655427385555733, 145: 1.7020074230449176, 150: 1.4889317109928188, 152: 0.71986189293502689}
The nearest 25 neighbors are: 
Pandas(Index=46, RI=1.52121, Na=14.029999999999999, Mg=3.7599999999999998, Al=0.57999999999999996, Si=71.790000000000006, K=0.11, Ca=9.6500000000000004, Ba=0.0, Fe=0.0, result=3)
Pandas(Index=64, RI=1.5229999999999999, Na=13.31, Mg=3.5800000000000001, Al=0.81999999999999995, Si=71.989999999999995, K=0.12, Ca=10.17, Ba=0.0, Fe=0.029999999999999999, result=1)
Pandas(Index=62, RI=1.52223, Na=13.210000000000001, Mg=3.77, Al=0.79000000000000004, Si=71.989999999999995, K=0.13, Ca=10.02, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=126, RI=1.5217200000000002, Na=13.51, Mg=3.8599999999999999, Al=0.88, Si=71.790000000000006, K=0.23000000000000001, Ca=9.5399999999999991, Ba=0.0, Fe=0.11, result=1)
Pandas(Index=54, RI=1.5217200000000002, Na=13.48, Mg=3.7400000000000002, Al=0.90000000000000002, Si=72.010000000000005, K=0.17999999999999999, Ca=9.6099999999999994, Ba=0.0, Fe=0.070000000000000007, result=1)
Pandas(Index=10, RI=1.52213, Na=14.210000000000001, Mg=3.8199999999999998, Al=0.46999999999999997, Si=71.769999999999996, K=0.11, Ca=9.5700000000000003, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=152, RI=1.52213, Na=14.210000000000001, Mg=3.8199999999999998, Al=0.46999999999999997, Si=71.769999999999996, K=0.11, Ca=9.5700000000000003, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=98, RI=1.52227, Na=14.17, Mg=3.8100000000000001, Al=0.78000000000000003, Si=71.349999999999994, K=0.0, Ca=9.6899999999999995, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=144, RI=1.52152, Na=13.050000000000001, Mg=3.6499999999999999, Al=0.87, Si=72.219999999999999, K=0.19, Ca=9.8499999999999996, Ba=0.0, Fe=0.17000000000000001, result=1)
Pandas(Index=23, RI=1.5209900000000001, Na=13.69, Mg=3.5899999999999999, Al=1.1200000000000001, Si=71.959999999999994, K=0.089999999999999997, Ca=9.4000000000000004, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=19, RI=1.5212700000000001, Na=14.32, Mg=3.8999999999999999, Al=0.82999999999999996, Si=71.5, K=0.0, Ca=9.4900000000000002, Ba=0.0, Fe=0.0, result=3)
Pandas(Index=108, RI=1.52152, Na=13.050000000000001, Mg=3.6499999999999999, Al=0.87, Si=72.319999999999993, K=0.19, Ca=9.8499999999999996, Ba=0.0, Fe=0.17000000000000001, result=1)
Pandas(Index=15, RI=1.5221100000000001, Na=14.19, Mg=3.7799999999999998, Al=0.91000000000000003, Si=71.359999999999999, K=0.23000000000000001, Ca=9.1400000000000006, Ba=0.0, Fe=0.37, result=3)
Pandas(Index=137, RI=1.52196, Na=14.359999999999999, Mg=3.8500000000000001, Al=0.89000000000000001, Si=71.359999999999999, K=0.14999999999999999, Ca=9.1500000000000004, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=45, RI=1.51911, Na=13.9, Mg=3.73, Al=1.1799999999999999, Si=72.120000000000005, K=0.059999999999999998, Ca=8.8900000000000006, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=150, RI=1.5189999999999999, Na=13.49, Mg=3.48, Al=1.3500000000000001, Si=71.950000000000003, K=0.55000000000000004, Ca=9.0, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=124, RI=1.5193399999999999, Na=13.640000000000001, Mg=3.54, Al=0.75, Si=72.650000000000006, K=0.16, Ca=8.8900000000000006, Ba=0.14999999999999999, Fe=0.23999999999999999, result=3)
Pandas(Index=134, RI=1.51841, Na=13.02, Mg=3.6200000000000001, Al=1.0600000000000001, Si=72.340000000000003, K=0.64000000000000001, Ca=9.1300000000000008, Ba=0.0, Fe=0.14999999999999999, result=2)
Pandas(Index=136, RI=1.51966, Na=14.77, Mg=3.75, Al=0.28999999999999998, Si=72.019999999999996, K=0.029999999999999999, Ca=9.0, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=9, RI=1.51898, Na=13.58, Mg=3.3500000000000001, Al=1.23, Si=72.079999999999998, K=0.58999999999999997, Ca=8.9100000000000001, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=28, RI=1.5192600000000001, Na=13.199999999999999, Mg=3.3300000000000001, Al=1.28, Si=72.359999999999999, K=0.59999999999999998, Ca=9.1400000000000006, Ba=0.0, Fe=0.11, result=1)
Pandas(Index=89, RI=1.5190900000000001, Na=13.890000000000001, Mg=3.5299999999999998, Al=1.3200000000000001, Si=71.810000000000002, K=0.51000000000000001, Ca=8.7799999999999994, Ba=0.11, Fe=0.0, result=1)
Pandas(Index=145, RI=1.51779, Na=13.640000000000001, Mg=3.6499999999999999, Al=0.65000000000000002, Si=73.0, K=0.059999999999999998, Ca=8.9299999999999997, Ba=0.0, Fe=0.0, result=3)
Pandas(Index=131, RI=1.5197700000000001, Na=13.81, Mg=3.5800000000000001, Al=1.3200000000000001, Si=71.719999999999999, K=0.12, Ca=8.6699999999999999, Ba=0.68999999999999995, Fe=0.0, result=1)
Pandas(Index=81, RI=1.52081, Na=13.779999999999999, Mg=2.2799999999999998, Al=1.4299999999999999, Si=71.989999999999995, K=0.48999999999999999, Ca=9.8499999999999996, Ba=0.0, Fe=0.17000000000000001, result=2)
the 25 nearest are: [3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 3, 1, 1, 1, 3, 2, 1, 1, 1, 1, 3, 1, 2]
guess: 1
actual: 1

point is: Pandas(Index=2, RI=1.51793, Na=12.789999999999999, Mg=3.5, Al=1.1200000000000001, Si=73.030000000000001, K=0.64000000000000001, Ca=8.7699999999999996, Ba=0.0, Fe=0.0, result=1)
nearest rows: {2: 0.63166473417470503, 3: 0.62538396813477981, 8: 0.34813795024386512, 11: 0.26776857545275856, 21: 0.59356107149980852, 22: 0.32311001856952787, 36: 0.47444807945654233, 42: 0.26229754402205313, 49: 0.4159333100390013, 51: 0.30708319719580801, 63: 0.33211444548528679, 75: 0.40975796221672212, 77: 0.33955884850787954, 90: 0.51691405900787835, 91: 0.45409261434204878, 99: 0.47074415822185256, 103: 0.32924204606944962, 107: 0.56243524818417989, 111: 0.25980789903311263, 114: 0.55740521849010505, 115: 0.4697872816498998, 121: 0.50438100925787877, 127: 0.55695602779752618, 133: 0.64459563634886663, 151: 0.47000188180474406}
The nearest 25 neighbors are: 
Pandas(Index=111, RI=1.51755, Na=12.710000000000001, Mg=3.4199999999999999, Al=1.2, Si=73.200000000000003, K=0.58999999999999997, Ca=8.6400000000000006, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=42, RI=1.51797, Na=12.74, Mg=3.48, Al=1.3500000000000001, Si=72.959999999999994, K=0.64000000000000001, Ca=8.6799999999999997, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=11, RI=1.51783, Na=12.69, Mg=3.54, Al=1.3400000000000001, Si=72.950000000000003, K=0.56999999999999995, Ca=8.75, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=51, RI=1.51763, Na=12.800000000000001, Mg=3.6600000000000001, Al=1.27, Si=73.010000000000005, K=0.59999999999999998, Ca=8.5600000000000005, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=22, RI=1.5176399999999999, Na=12.98, Mg=3.54, Al=1.21, Si=73.0, K=0.65000000000000002, Ca=8.5299999999999994, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=103, RI=1.51736, Na=12.779999999999999, Mg=3.6200000000000001, Al=1.29, Si=72.790000000000006, K=0.58999999999999997, Ca=8.6999999999999993, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=63, RI=1.51786, Na=12.73, Mg=3.4300000000000002, Al=1.1899999999999999, Si=72.950000000000003, K=0.62, Ca=8.7599999999999998, Ba=0.0, Fe=0.29999999999999999, result=1)
Pandas(Index=77, RI=1.5174700000000001, Na=12.84, Mg=3.5, Al=1.1399999999999999, Si=73.269999999999996, K=0.56000000000000005, Ca=8.5500000000000007, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=8, RI=1.5177499999999999, Na=12.85, Mg=3.48, Al=1.23, Si=72.969999999999999, K=0.60999999999999999, Ca=8.5600000000000005, Ba=0.089999999999999997, Fe=0.22, result=1)
Pandas(Index=75, RI=1.51667, Na=12.94, Mg=3.6099999999999999, Al=1.26, Si=72.75, K=0.56000000000000005, Ca=8.5999999999999996, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=49, RI=1.5172099999999999, Na=12.869999999999999, Mg=3.48, Al=1.3300000000000001, Si=73.040000000000006, K=0.56000000000000005, Ca=8.4299999999999997, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=91, RI=1.5176100000000001, Na=12.81, Mg=3.54, Al=1.23, Si=73.239999999999995, K=0.57999999999999996, Ca=8.3900000000000006, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=115, RI=1.51763, Na=12.609999999999999, Mg=3.5899999999999999, Al=1.3100000000000001, Si=73.290000000000006, K=0.57999999999999996, Ca=8.5, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=151, RI=1.5165999999999999, Na=12.99, Mg=3.1800000000000002, Al=1.23, Si=72.969999999999999, K=0.57999999999999996, Ca=8.8100000000000005, Ba=0.0, Fe=0.23999999999999999, result=2)
Pandas(Index=99, RI=1.5176799999999999, Na=12.56, Mg=3.52, Al=1.4299999999999999, Si=73.150000000000006, K=0.56999999999999995, Ca=8.5399999999999991, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=36, RI=1.51694, Na=12.859999999999999, Mg=3.5800000000000001, Al=1.3100000000000001, Si=72.609999999999999, K=0.60999999999999999, Ca=8.7899999999999991, Ba=0.0, Fe=0.0, result=3)
Pandas(Index=121, RI=1.5174799999999999, Na=12.859999999999999, Mg=3.5600000000000001, Al=1.27, Si=73.209999999999994, K=0.54000000000000004, Ca=8.3800000000000008, Ba=0.0, Fe=0.17000000000000001, result=1)
Pandas(Index=90, RI=1.51755, Na=13.0, Mg=3.6000000000000001, Al=1.3600000000000001, Si=72.989999999999995, K=0.56999999999999995, Ca=8.4000000000000004, Ba=0.0, Fe=0.11, result=1)
Pandas(Index=127, RI=1.51806, Na=13.0, Mg=3.7999999999999998, Al=1.0800000000000001, Si=73.069999999999993, K=0.56000000000000005, Ca=8.3800000000000008, Ba=0.0, Fe=0.12, result=2)
Pandas(Index=114, RI=1.5186899999999999, Na=13.19, Mg=3.3700000000000001, Al=1.1799999999999999, Si=72.719999999999999, K=0.56999999999999995, Ca=8.8300000000000001, Ba=0.0, Fe=0.16, result=1)
Pandas(Index=107, RI=1.5121500000000001, Na=12.99, Mg=3.4700000000000002, Al=1.1200000000000001, Si=72.980000000000004, K=0.62, Ca=8.3499999999999996, Ba=0.0, Fe=0.31, result=1)
Pandas(Index=21, RI=1.5217700000000001, Na=13.199999999999999, Mg=3.6800000000000002, Al=1.1499999999999999, Si=72.75, K=0.54000000000000004, Ca=8.5199999999999996, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=3, RI=1.5156700000000001, Na=13.289999999999999, Mg=3.4500000000000002, Al=1.21, Si=72.739999999999995, K=0.56000000000000005, Ca=8.5700000000000003, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=2, RI=1.51851, Na=13.199999999999999, Mg=3.6299999999999999, Al=1.0700000000000001, Si=72.829999999999998, K=0.56999999999999995, Ca=8.4100000000000001, Ba=0.089999999999999997, Fe=0.17000000000000001, result=2)
Pandas(Index=133, RI=1.5160499999999999, Na=12.9, Mg=3.4399999999999999, Al=1.45, Si=73.060000000000002, K=0.44, Ca=8.2699999999999996, Ba=0.0, Fe=0.0, result=2)
the 25 nearest are: [1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 3, 1, 1, 2, 1, 1, 2, 1, 2, 2]
guess: 1
actual: 1

point is: Pandas(Index=3, RI=1.51905, Na=13.6, Mg=3.6200000000000001, Al=1.1100000000000001, Si=72.640000000000001, K=0.14000000000000001, Ca=8.7599999999999998, Ba=0.0, Fe=0.0, result=1)
nearest rows: {0: 0.7092250718213482, 2: 0.73634250970591064, 3: 0.59792259064196507, 9: 0.79139118323367907, 21: 0.62841658030322556, 28: 0.84823348442513247, 33: 0.852995513235563, 37: 0.7153336844438416, 45: 0.6330086915674985, 50: 0.52383799976710321, 60: 0.88017076615847678, 68: 0.84793919805608742, 75: 0.81994247627501293, 79: 0.86694916021644597, 83: 0.70434984382762489, 93: 0.8598839086760498, 109: 0.70107681640459285, 114: 0.67623969833188569, 122: 0.21794919040913857, 124: 0.48487120362009584, 135: 0.7801332193926872, 142: 0.75703451334797089, 145: 0.61563104827485726, 147: 0.77543537248438632, 150: 0.88943802622779566}
The nearest 25 neighbors are: 
Pandas(Index=122, RI=1.51769, Na=13.65, Mg=3.6600000000000001, Al=1.1100000000000001, Si=72.769999999999996, K=0.11, Ca=8.5999999999999996, Ba=0.0, Fe=0.0, result=3)
Pandas(Index=124, RI=1.5193399999999999, Na=13.640000000000001, Mg=3.54, Al=0.75, Si=72.650000000000006, K=0.16, Ca=8.8900000000000006, Ba=0.14999999999999999, Fe=0.23999999999999999, result=3)
Pandas(Index=50, RI=1.5165500000000001, Na=13.41, Mg=3.3900000000000001, Al=1.28, Si=72.640000000000001, K=0.52000000000000002, Ca=8.6500000000000004, Ba=0.0, Fe=0.0, result=3)
Pandas(Index=3, RI=1.5156700000000001, Na=13.289999999999999, Mg=3.4500000000000002, Al=1.21, Si=72.739999999999995, K=0.56000000000000005, Ca=8.5700000000000003, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=145, RI=1.51779, Na=13.640000000000001, Mg=3.6499999999999999, Al=0.65000000000000002, Si=73.0, K=0.059999999999999998, Ca=8.9299999999999997, Ba=0.0, Fe=0.0, result=3)
Pandas(Index=21, RI=1.5217700000000001, Na=13.199999999999999, Mg=3.6800000000000002, Al=1.1499999999999999, Si=72.75, K=0.54000000000000004, Ca=8.5199999999999996, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=45, RI=1.51911, Na=13.9, Mg=3.73, Al=1.1799999999999999, Si=72.120000000000005, K=0.059999999999999998, Ca=8.8900000000000006, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=114, RI=1.5186899999999999, Na=13.19, Mg=3.3700000000000001, Al=1.1799999999999999, Si=72.719999999999999, K=0.56999999999999995, Ca=8.8300000000000001, Ba=0.0, Fe=0.16, result=1)
Pandas(Index=109, RI=1.5161, Na=13.42, Mg=3.3999999999999999, Al=1.22, Si=72.689999999999998, K=0.58999999999999997, Ca=8.3200000000000003, Ba=0.0, Fe=0.0, result=3)
Pandas(Index=83, RI=1.5161, Na=13.33, Mg=3.5299999999999998, Al=1.3400000000000001, Si=72.670000000000002, K=0.56000000000000005, Ca=8.3300000000000001, Ba=0.0, Fe=0.0, result=3)
Pandas(Index=0, RI=1.5185999999999999, Na=13.359999999999999, Mg=3.4300000000000002, Al=1.4299999999999999, Si=72.260000000000005, K=0.51000000000000001, Ca=8.5999999999999996, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=37, RI=1.5175399999999999, Na=13.390000000000001, Mg=3.6600000000000001, Al=1.1899999999999999, Si=72.790000000000006, K=0.56999999999999995, Ca=8.2699999999999996, Ba=0.0, Fe=0.11, result=1)
Pandas(Index=2, RI=1.51851, Na=13.199999999999999, Mg=3.6299999999999999, Al=1.0700000000000001, Si=72.829999999999998, K=0.56999999999999995, Ca=8.4100000000000001, Ba=0.089999999999999997, Fe=0.17000000000000001, result=2)
Pandas(Index=142, RI=1.51793, Na=13.210000000000001, Mg=3.48, Al=1.4099999999999999, Si=72.640000000000001, K=0.58999999999999997, Ca=8.4299999999999997, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=147, RI=1.51892, Na=13.460000000000001, Mg=3.8300000000000001, Al=1.26, Si=72.549999999999997, K=0.56999999999999995, Ca=8.2100000000000009, Ba=0.0, Fe=0.14000000000000001, result=2)
Pandas(Index=135, RI=1.5162500000000001, Na=13.359999999999999, Mg=3.5800000000000001, Al=1.49, Si=72.719999999999999, K=0.45000000000000001, Ca=8.2100000000000009, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=9, RI=1.51898, Na=13.58, Mg=3.3500000000000001, Al=1.23, Si=72.079999999999998, K=0.58999999999999997, Ca=8.9100000000000001, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=75, RI=1.51667, Na=12.94, Mg=3.6099999999999999, Al=1.26, Si=72.75, K=0.56000000000000005, Ca=8.5999999999999996, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=68, RI=1.5181100000000001, Na=13.33, Mg=3.8500000000000001, Al=1.25, Si=72.780000000000001, K=0.52000000000000002, Ca=8.1199999999999992, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=28, RI=1.5192600000000001, Na=13.199999999999999, Mg=3.3300000000000001, Al=1.28, Si=72.359999999999999, K=0.59999999999999998, Ca=9.1400000000000006, Ba=0.0, Fe=0.11, result=1)
Pandas(Index=33, RI=1.51789, Na=13.19, Mg=3.8999999999999999, Al=1.3, Si=72.329999999999998, K=0.55000000000000004, Ca=8.4399999999999995, Ba=0.0, Fe=0.28000000000000003, result=2)
Pandas(Index=93, RI=1.51847, Na=13.1, Mg=3.9700000000000002, Al=1.1899999999999999, Si=72.439999999999998, K=0.59999999999999998, Ca=8.4299999999999997, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=79, RI=1.51813, Na=13.43, Mg=3.98, Al=1.1799999999999999, Si=72.489999999999995, K=0.57999999999999996, Ca=8.1500000000000004, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=60, RI=1.5182899999999999, Na=13.24, Mg=3.8999999999999999, Al=1.4099999999999999, Si=72.329999999999998, K=0.55000000000000004, Ca=8.3100000000000005, Ba=0.0, Fe=0.10000000000000001, result=2)
Pandas(Index=150, RI=1.5189999999999999, Na=13.49, Mg=3.48, Al=1.3500000000000001, Si=71.950000000000003, K=0.55000000000000004, Ca=9.0, Ba=0.0, Fe=0.0, result=1)
the 25 nearest are: [3, 3, 3, 1, 3, 2, 1, 1, 3, 3, 2, 1, 2, 1, 2, 2, 1, 2, 2, 1, 2, 2, 2, 2, 1]
guess: 2
actual: 1

point is: Pandas(Index=4, RI=1.5157100000000001, Na=12.720000000000001, Mg=3.46, Al=1.5600000000000001, Si=73.200000000000003, K=0.67000000000000004, Ca=8.0899999999999999, Ba=0.0, Fe=0.23999999999999999, result=1)
nearest rows: {5: 0.53907332376959716, 8: 0.64195339519314187, 12: 0.54203349859579997, 13: 0.38794390844553811, 14: 0.41689562242844952, 16: 0.2459675433873334, 30: 0.29257488357684014, 31: 0.52316350493894181, 48: 0.32924206353380764, 49: 0.53544584226604874, 51: 0.67082314092464035, 74: 0.33241699851241024, 78: 0.45243791010480078, 88: 0.56320514566186464, 90: 0.55236164385301345, 91: 0.52981469402046577, 95: 0.65391276513003127, 99: 0.56453864429284129, 104: 0.34220000935126238, 106: 0.3581913746867707, 107: 0.62450994675825555, 115: 0.57741119351810366, 121: 0.46872500776041387, 133: 0.45541202838748118, 141: 0.30545184252185981}
The nearest 25 neighbors are: 
Pandas(Index=16, RI=1.51589, Na=12.880000000000001, Mg=3.4300000000000002, Al=1.3999999999999999, Si=73.280000000000001, K=0.68999999999999995, Ca=8.0500000000000007, Ba=0.0, Fe=0.23999999999999999, result=1)
Pandas(Index=30, RI=1.51596, Na=12.789999999999999, Mg=3.6099999999999999, Al=1.6200000000000001, Si=72.969999999999999, K=0.64000000000000001, Ca=8.0700000000000003, Ba=0.0, Fe=0.26000000000000001, result=1)
Pandas(Index=141, RI=1.5166200000000001, Na=12.85, Mg=3.5099999999999998, Al=1.4399999999999999, Si=73.010000000000005, K=0.68000000000000005, Ca=8.2300000000000004, Ba=0.059999999999999998, Fe=0.25, result=2)
Pandas(Index=48, RI=1.5162899999999999, Na=12.710000000000001, Mg=3.3300000000000001, Al=1.49, Si=73.280000000000001, K=0.67000000000000004, Ca=8.2400000000000002, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=74, RI=1.51674, Na=12.869999999999999, Mg=3.5600000000000001, Al=1.6399999999999999, Si=73.140000000000001, K=0.65000000000000002, Ca=7.9900000000000002, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=104, RI=1.5166299999999999, Na=12.93, Mg=3.54, Al=1.6200000000000001, Si=72.959999999999994, K=0.64000000000000001, Ca=8.0299999999999994, Ba=0.0, Fe=0.20999999999999999, result=2)
Pandas(Index=106, RI=1.51674, Na=12.789999999999999, Mg=3.52, Al=1.54, Si=73.359999999999999, K=0.66000000000000003, Ca=7.9000000000000004, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=13, RI=1.5164, Na=12.550000000000001, Mg=3.48, Al=1.8700000000000001, Si=73.230000000000004, K=0.63, Ca=8.0800000000000001, Ba=0.0, Fe=0.089999999999999997, result=2)
Pandas(Index=14, RI=1.51711, Na=12.890000000000001, Mg=3.6200000000000001, Al=1.5700000000000001, Si=72.959999999999994, K=0.60999999999999999, Ca=8.1099999999999994, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=78, RI=1.51596, Na=13.02, Mg=3.5600000000000001, Al=1.54, Si=73.109999999999999, K=0.71999999999999997, Ca=7.9000000000000004, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=133, RI=1.5160499999999999, Na=12.9, Mg=3.4399999999999999, Al=1.45, Si=73.060000000000002, K=0.44, Ca=8.2699999999999996, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=121, RI=1.5174799999999999, Na=12.859999999999999, Mg=3.5600000000000001, Al=1.27, Si=73.209999999999994, K=0.54000000000000004, Ca=8.3800000000000008, Ba=0.0, Fe=0.17000000000000001, result=1)
Pandas(Index=31, RI=1.5159400000000001, Na=13.09, Mg=3.52, Al=1.55, Si=72.870000000000005, K=0.68000000000000005, Ca=8.0500000000000007, Ba=0.0, Fe=0.089999999999999997, result=2)
Pandas(Index=91, RI=1.5176100000000001, Na=12.81, Mg=3.54, Al=1.23, Si=73.239999999999995, K=0.57999999999999996, Ca=8.3900000000000006, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=49, RI=1.5172099999999999, Na=12.869999999999999, Mg=3.48, Al=1.3300000000000001, Si=73.040000000000006, K=0.56000000000000005, Ca=8.4299999999999997, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=5, RI=1.51593, Na=13.09, Mg=3.5899999999999999, Al=1.52, Si=73.099999999999994, K=0.67000000000000004, Ca=7.8300000000000001, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=12, RI=1.51627, Na=13.0, Mg=3.5800000000000001, Al=1.54, Si=72.829999999999998, K=0.60999999999999999, Ca=8.0399999999999991, Ba=0.0, Fe=0.0, result=2)
