options: {'missing_attributes': 'drop', 'left_index': True, 'normalize_cols': {2: 'clump_thickness', 3: 'cell_size_uniformity', 4: 'cell_size_shape', 5: 'marginal_adhesion', 6: 'single_epithesial_cell_size', 7: 'bare_nuclei', 8: 'bland_chromatin', 9: 'normal_nucleoti', 10: 'mitoses'}, 'result_col': 11, 'order_results': True}
     clump_thickness  cell_size_uniformity  cell_size_shape  marginal_adhesion  single_epithesial_cell_size  bare_nuclei  bland_chromatin  normal_nucleoti   mitoses  result
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 4; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
classification loss: 1
2 final test pred: 
[9.95374573e-01 9.99739927e-01 9.99324128e-01 9.98950890e-01
 9.99365206e-01 9.99451307e-01 9.11260928e-01 9.99830092e-01
 9.99505835e-01 9.99765779e-01 9.99481554e-01 9.99681870e-01
 9.98876916e-01 9.99739927e-01 9.99746787e-01 9.96487434e-01
 9.99876748e-01 9.99747610e-01 9.96640579e-01 9.95783995e-01
 9.96640579e-01 9.99385183e-01 9.99347196e-01 9.61351550e-01
 9.99876748e-01 9.96640579e-01 9.93144003e-01 9.99876748e-01
 9.97959281e-01 8.77908398e-04 9.99505835e-01 9.99505835e-01
 9.99790691e-01 9.96739527e-01 9.97802896e-01 9.93613873e-01
 9.94426924e-01 9.98957698e-01 9.99830092e-01 2.85160569e-05
 1.09456172e-02 1.17458272e-05 7.79430901e-03 6.06794133e-05
 3.38869901e-04 2.94430068e-03 3.73938877e-02 7.67074294e-04
 7.62701095e-05 1.42905789e-03 2.94592211e-04 3.82197873e-05
 3.67397258e-03 3.01394966e-05 1.87315187e-03 2.23526610e-08
 1.27551220e-05 9.39563749e-05 2.45431680e-06 1.67037565e-01
 1.77890980e-04 2.92446623e-06 1.45593409e-04 2.05861665e-06
 1.29763984e-03 1.16629164e-06 5.48776509e-03 6.98329142e-05
 5.13266495e-05]
4 final test pred: 
[4.62542669e-03 2.60072928e-04 6.75871645e-04 1.04910969e-03
 6.34793540e-04 5.48692676e-04 8.87390721e-02 1.69908208e-04
 4.94165427e-04 2.34221027e-04 5.18446366e-04 3.18130386e-04
 1.12308362e-03 2.60072928e-04 2.53213277e-04 3.51256600e-03
 1.23252339e-04 2.52389724e-04 3.35942050e-03 4.21600477e-03
 3.35942050e-03 6.14816777e-04 6.52804044e-04 3.86484505e-02
 1.23252339e-04 3.35942050e-03 6.85599704e-03 1.23252339e-04
 2.04071924e-03 9.99122092e-01 4.94165427e-04 4.94165427e-04
 2.09308843e-04 3.26047344e-03 2.19710396e-03 6.38612662e-03
 5.57307556e-03 1.04230191e-03 1.69908208e-04 9.99971484e-01
 9.89054383e-01 9.99988254e-01 9.92205691e-01 9.99939321e-01
 9.99661130e-01 9.97055699e-01 9.62606112e-01 9.99232926e-01
 9.99923730e-01 9.98570942e-01 9.99705408e-01 9.99961780e-01
 9.96326027e-01 9.99969861e-01 9.98126848e-01 9.99999978e-01
 9.99987245e-01 9.99906044e-01 9.99997546e-01 8.32962435e-01
 9.99822109e-01 9.99997076e-01 9.99854407e-01 9.99997941e-01
 9.98702360e-01 9.99998834e-01 9.94512235e-01 9.99930167e-01
 9.99948673e-01]


Test Set:
Possible result classes: [2, 4]
instance confidence[0] = [0.9953745733137008, 0.004625426686299138]
prediction: 2
instance confidence[1] = [0.9997399270715167, 0.00026007292848341615]
prediction: 2
instance confidence[2] = [0.999324128354594, 0.0006758716454058438]
prediction: 2
instance confidence[3] = [0.9989508903068192, 0.0010491096931808741]
prediction: 2
instance confidence[4] = [0.9993652064601283, 0.0006347935398717565]
prediction: 2
instance confidence[5] = [0.9994513073244935, 0.0005486926755064769]
prediction: 2
instance confidence[6] = [0.9112609279446382, 0.08873907205536198]
prediction: 2
instance confidence[7] = [0.9998300917919228, 0.00016990820807729847]
prediction: 2
instance confidence[8] = [0.9995058345726878, 0.0004941654273121101]
prediction: 2
instance confidence[9] = [0.999765778973434, 0.00023422102656595555]
prediction: 2
instance confidence[10] = [0.9994815536344976, 0.0005184463655022619]
prediction: 2
instance confidence[11] = [0.9996818696140142, 0.00031813038598590694]
prediction: 2
instance confidence[12] = [0.9988769163782727, 0.0011230836217272096]
prediction: 2
instance confidence[13] = [0.9997399270715167, 0.00026007292848341615]
prediction: 2
instance confidence[14] = [0.9997467867231697, 0.0002532132768302011]
prediction: 2
instance confidence[15] = [0.9964874340042156, 0.0035125659957844944]
prediction: 2
instance confidence[16] = [0.9998767476614414, 0.000123252338558598]
prediction: 2
instance confidence[17] = [0.9997476102760969, 0.0002523897239029883]
prediction: 2
instance confidence[18] = [0.9966405794973305, 0.0033594205026694864]
prediction: 2
instance confidence[19] = [0.9957839952341179, 0.004216004765882089]
prediction: 2
instance confidence[20] = [0.9966405794973305, 0.0033594205026694864]
prediction: 2
instance confidence[21] = [0.9993851832230809, 0.0006148167769191577]
prediction: 2
instance confidence[22] = [0.9993471959564455, 0.0006528040435544142]
prediction: 2
instance confidence[23] = [0.9613515495143206, 0.03864845048567938]
prediction: 2
instance confidence[24] = [0.9998767476614414, 0.000123252338558598]
prediction: 2
instance confidence[25] = [0.9966405794973305, 0.0033594205026694864]
prediction: 2
instance confidence[26] = [0.9931440029609732, 0.006855997039026784]
prediction: 2
instance confidence[27] = [0.9998767476614414, 0.000123252338558598]
prediction: 2
instance confidence[28] = [0.9979592807592468, 0.002040719240753272]
prediction: 2
instance confidence[29] = [0.0008779083977293504, 0.9991220916022706]
prediction: 4
instance confidence[30] = [0.9995058345726878, 0.0004941654273121101]
prediction: 2
instance confidence[31] = [0.9995058345726878, 0.0004941654273121101]
prediction: 2
instance confidence[32] = [0.9997906911574622, 0.00020930884253770547]
prediction: 2
instance confidence[33] = [0.9967395265640174, 0.0032604734359825967]
prediction: 2
instance confidence[34] = [0.9978028960356806, 0.002197103964319384]
prediction: 2
instance confidence[35] = [0.9936138733776627, 0.006386126622337312]
prediction: 2
instance confidence[36] = [0.994426924435221, 0.005573075564779017]
prediction: 2
instance confidence[37] = [0.9989576980890564, 0.0010423019109435583]
prediction: 2
instance confidence[38] = [0.9998300917919228, 0.00016990820807729847]
prediction: 2
instance confidence[39] = [2.8516056902763574e-05, 0.9999714839430972]
prediction: 4
instance confidence[40] = [0.01094561723525946, 0.9890543827647407]
prediction: 4
instance confidence[41] = [1.1745827219021235e-05, 0.9999882541727809]
prediction: 4
instance confidence[42] = [0.007794309009108497, 0.9922056909908914]
prediction: 4
instance confidence[43] = [6.0679413284074226e-05, 0.9999393205867159]
prediction: 4
instance confidence[44] = [0.0003388699006706103, 0.9996611300993294]
prediction: 4
instance confidence[45] = [0.0029443006836556373, 0.9970556993163443]
prediction: 4
instance confidence[46] = [0.03739388765758871, 0.9626061123424113]
prediction: 4
instance confidence[47] = [0.0007670742942428225, 0.9992329257057571]
prediction: 4
instance confidence[48] = [7.627010951295139e-05, 0.9999237298904871]
prediction: 4
instance confidence[49] = [0.0014290578911040897, 0.9985709421088959]
prediction: 4
instance confidence[50] = [0.00029459221116187053, 0.9997054077888382]
prediction: 4
instance confidence[51] = [3.821978729096274e-05, 0.999961780212709]
prediction: 4
instance confidence[52] = [0.0036739725806094535, 0.9963260274193905]
prediction: 4
instance confidence[53] = [3.0139496604436617e-05, 0.9999698605033955]
prediction: 4
instance confidence[54] = [0.001873151865593951, 0.9981268481344061]
prediction: 4
instance confidence[55] = [2.2352660993646343e-08, 0.9999999776473391]
prediction: 4
instance confidence[56] = [1.2755121996924633e-05, 0.999987244878003]
prediction: 4
instance confidence[57] = [9.395637491197346e-05, 0.9999060436250881]
prediction: 4
instance confidence[58] = [2.4543168007785087e-06, 0.9999975456831992]
prediction: 4
instance confidence[59] = [0.1670375645025182, 0.8329624354974817]
prediction: 4
instance confidence[60] = [0.00017789097969845967, 0.9998221090203014]
prediction: 4
instance confidence[61] = [2.9244662293302123e-06, 0.9999970755337706]
prediction: 4
instance confidence[62] = [0.00014559340947929462, 0.9998544065905208]
prediction: 4
instance confidence[63] = [2.058616645667449e-06, 0.9999979413833544]
prediction: 4
instance confidence[64] = [0.0012976398407004465, 0.9987023601592996]
prediction: 4
instance confidence[65] = [1.1662916429521886e-06, 0.999998833708357]
prediction: 4
instance confidence[66] = [0.0054877650927436005, 0.9945122349072564]
prediction: 4
instance confidence[67] = [6.983291418315552e-05, 0.9999301670858168]
prediction: 4
instance confidence[68] = [5.1326649544148844e-05, 0.9999486733504559]
prediction: 4
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 4; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
classification loss: 1
2 final test pred: 
[9.99406668e-01 9.99999882e-01 9.99998076e-01 9.99999613e-01
 9.99999092e-01 9.99999229e-01 5.42660667e-01 9.99999924e-01
 9.99997887e-01 9.99999677e-01 9.99999973e-01 9.99999663e-01
 9.99997697e-01 9.99999882e-01 9.99999991e-01 9.99989365e-01
 9.99999982e-01 9.99999946e-01 9.99859855e-01 9.99389087e-01
 9.99859855e-01 9.99999465e-01 9.99997424e-01 9.24276549e-01
 9.99999982e-01 9.99859855e-01 9.99581671e-01 9.99999982e-01
 9.99998937e-01 1.94823431e-10 9.99997887e-01 9.99997887e-01
 9.99999810e-01 9.99936104e-01 9.99909360e-01 9.99579823e-01
 9.99794917e-01 9.99986159e-01 9.99999924e-01 9.67007640e-04
 1.74496792e-07 1.11652538e-11 4.54267478e-12 8.99707105e-15
 1.05265168e-11 1.38669768e-13 8.47486819e-07 1.99481162e-05
 5.40318109e-14 4.24000793e-08 1.00798390e-05 7.72504877e-07
 7.20003537e-05 1.09672038e-12 2.98895912e-09 2.34417714e-16
 1.23391734e-04 1.73083239e-04 3.16030096e-12 2.75692689e-03
 2.43063604e-10 2.61153613e-09 5.03217738e-15 2.16305810e-12
 2.98240171e-14 6.80841316e-23 2.44019925e-03 3.91221215e-09
 2.22714845e-09]
4 final test pred: 
[5.93342357e-04 1.17803171e-07 1.92416322e-06 3.86787967e-07
 9.07928988e-07 7.71525284e-07 4.57335480e-01 7.61862114e-08
 2.11340048e-06 3.22692680e-07 2.68058341e-08 3.37145838e-07
 2.30360572e-06 1.17803171e-07 8.97781564e-09 1.06351544e-05
 1.79871998e-08 5.37059242e-08 1.40148806e-04 6.10931782e-04
 1.40148806e-04 5.35413478e-07 2.57607228e-06 7.57245512e-02
 1.79871998e-08 1.40148806e-04 4.18337890e-04 1.79871998e-08
 1.06352342e-06 1.00000000e+00 2.11340048e-06 2.11340048e-06
 1.90006551e-07 6.38980647e-05 9.06421675e-05 4.20186315e-04
 2.05092693e-04 1.38410862e-05 7.61862114e-08 9.99032969e-01
 9.99999825e-01 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 9.99999152e-01 9.99980052e-01
 1.00000000e+00 9.99999958e-01 9.99989919e-01 9.99999227e-01
 9.99927997e-01 1.00000000e+00 9.99999997e-01 1.00000000e+00
 9.99876600e-01 9.99826911e-01 1.00000000e+00 9.97242889e-01
 1.00000000e+00 9.99999997e-01 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 9.97559636e-01 9.99999996e-01
 9.99999998e-01]


Test Set:
Possible result classes: [2, 4]
instance confidence[0] = [0.9994066678667674, 0.0005933423570825118]
prediction: 2
instance confidence[1] = [0.9999998822047703, 1.1780317121442375e-07]
prediction: 2
instance confidence[2] = [0.9999980759323858, 1.9241632226512154e-06]
prediction: 2
instance confidence[3] = [0.9999996132375163, 3.8678796725754785e-07]
prediction: 2
instance confidence[4] = [0.9999990921126201, 9.079289875980497e-07]
prediction: 2
instance confidence[5] = [0.9999992285173845, 7.715252836227086e-07]
prediction: 2
instance confidence[6] = [0.5426606669219167, 0.4573354797126756]
prediction: 2
instance confidence[7] = [0.9999999238193198, 7.618621143027278e-08]
prediction: 2
instance confidence[8] = [0.9999978867127368, 2.113400476734922e-06]
prediction: 2
instance confidence[9] = [0.9999996773285142, 3.226926797615943e-07]
prediction: 2
instance confidence[10] = [0.9999999731964757, 2.6805834082728635e-08]
prediction: 2
instance confidence[11] = [0.9999996628761889, 3.371458376369869e-07]
prediction: 2
instance confidence[12] = [0.9999976965152758, 2.303605715233106e-06]
prediction: 2
instance confidence[13] = [0.9999998822047703, 1.1780317121442375e-07]
prediction: 2
instance confidence[14] = [0.999999991022983, 8.977815643453128e-09]
prediction: 2
instance confidence[15] = [0.9999893653193924, 1.0635154438825729e-05]
prediction: 2
instance confidence[16] = [0.9999999820142306, 1.7987199844093116e-08]
prediction: 2
instance confidence[17] = [0.9999999462981972, 5.370592415305736e-08]
prediction: 2
instance confidence[18] = [0.999859854580276, 0.00014014880568649366]
prediction: 2
instance confidence[19] = [0.9993890866099332, 0.0006109317819355805]
prediction: 2
instance confidence[20] = [0.999859854580276, 0.00014014880568649366]
prediction: 2
instance confidence[21] = [0.9999994646215675, 5.354134780199266e-07]
prediction: 2
instance confidence[22] = [0.9999974240482803, 2.5760722770611087e-06]
prediction: 2
instance confidence[23] = [0.9242765485214589, 0.07572455122130234]
prediction: 2
instance confidence[24] = [0.9999999820142306, 1.7987199844093116e-08]
prediction: 2
instance confidence[25] = [0.999859854580276, 0.00014014880568649366]
prediction: 2
instance confidence[26] = [0.9995816710513958, 0.0004183378896862689]
prediction: 2
instance confidence[27] = [0.9999999820142306, 1.7987199844093116e-08]
prediction: 2
instance confidence[28] = [0.9999989365228888, 1.063523415136879e-06]
prediction: 2
instance confidence[29] = [1.9482343083019544e-10, 0.9999999998051516]
prediction: 4
instance confidence[30] = [0.9999978867127368, 2.113400476734922e-06]
prediction: 2
instance confidence[31] = [0.9999978867127368, 2.113400476734922e-06]
prediction: 2
instance confidence[32] = [0.9999998100061763, 1.9000655131402222e-07]
prediction: 2
instance confidence[33] = [0.999936104075232, 6.389806466490279e-05]
prediction: 2
instance confidence[34] = [0.999909360492705, 9.064216747194757e-05]
prediction: 2
instance confidence[35] = [0.9995798231485775, 0.000420186315067833]
prediction: 2
instance confidence[36] = [0.9997949167139201, 0.0002050926934283515]
prediction: 2
instance confidence[37] = [0.9999861594876621, 1.3841086184680567e-05]
prediction: 2
instance confidence[38] = [0.9999999238193198, 7.618621143027278e-08]
prediction: 2
instance confidence[39] = [0.0009670076395491465, 0.9990329685150653]
prediction: 4
instance confidence[40] = [1.744967923609794e-07, 0.9999998254935545]
prediction: 4
instance confidence[41] = [1.1165253806178233e-11, 0.9999999999888334]
prediction: 4
instance confidence[42] = [4.542674776983707e-12, 0.999999999995457]
prediction: 4
instance confidence[43] = [8.997071047652162e-15, 0.9999999999999909]
prediction: 4
instance confidence[44] = [1.0526516788021033e-11, 0.9999999999894722]
prediction: 4
instance confidence[45] = [1.3866976753453069e-13, 0.9999999999998612]
prediction: 4
instance confidence[46] = [8.474868186539615e-07, 0.9999991524478422]
prediction: 4
instance confidence[47] = [1.9948116224942034e-05, 0.9999800519206995]
prediction: 4
instance confidence[48] = [5.403181088806685e-14, 0.999999999999946]
prediction: 4
instance confidence[49] = [4.240007929444828e-08, 0.9999999575961525]
prediction: 4
instance confidence[50] = [1.0079839038071698e-05, 0.9999899193910772]
prediction: 4
instance confidence[51] = [7.725048765143027e-07, 0.9999992274613616]
prediction: 4
instance confidence[52] = [7.200035365088789e-05, 0.9999279965130525]
prediction: 4
instance confidence[53] = [1.0967203826327568e-12, 0.9999999999989031]
prediction: 4
instance confidence[54] = [2.988959118723746e-09, 0.9999999970108966]
prediction: 4
instance confidence[55] = [2.3441771447810273e-16, 0.9999999999999998]
prediction: 4
instance confidence[56] = [0.00012339173379316513, 0.9998766002311467]
prediction: 4
instance confidence[57] = [0.00017308323939754382, 0.9998269112267487]
prediction: 4
instance confidence[58] = [3.1603009581915695e-12, 0.9999999999968392]
prediction: 4
instance confidence[59] = [0.002756926893712341, 0.9972428891618413]
prediction: 4
instance confidence[60] = [2.430636043344873e-10, 0.9999999997569107]
prediction: 4
instance confidence[61] = [2.6115361302928838e-09, 0.9999999973882525]
prediction: 4
instance confidence[62] = [5.032177376882519e-15, 0.9999999999999949]
