options: {'left_index': True, 'order_results': True, 'normalize_cols': {2: 'RI', 3: 'Na', 4: 'Mg', 5: 'Al', 6: 'Si', 7: 'K', 8: 'Ca', 9: 'Ba', 10: 'Fe'}, 'result_col': 11}
           RI        Na        Mg        Al        Si         K        Ca        Ba        Fe  result
softmax class probabilities: [0.5629999490595181, 0.3309704119590984, 0.11694140068874455, 0.004172754725739917, 0.027681369738273967, 0.005250477241327839]
softmax class probabilities: [0.26339798695799366, 0.6105734590070151, 0.05878464982195184, 0.02425406765636252, 0.005596269015699624, 0.0032864271816561708]
softmax class probabilities: [0.5052052250298708, 0.5598732754816824, 0.07865801156007239, 0.019523933420252167, 0.007956674045792853, 0.0023178293341299516]
softmax class probabilities: [0.3193487112464538, 0.5755255789504506, 0.0702665942457424, 0.020812936749603703, 0.006692511846781004, 0.0032207196048912334]
softmax class probabilities: [0.5000408944289665, 0.38266022656523024, 0.1074010554888955, 0.012571582948194895, 0.014827093681751663, 0.004250637491819463]
softmax class probabilities: [0.12242045416787349, 0.5960329072790107, 0.0036417081069544197, 0.29815837967443115, 0.04825864069760471, 0.005075806814708318]
softmax class probabilities: [0.2704158662721159, 0.3869654698972646, 0.06929089853421336, 0.02183306093651258, 0.015393696918700347, 0.008289216768366317]
softmax class probabilities: [0.023145099165166178, 0.2732300710397597, 0.011536239128073774, 0.0414859763275031, 0.12459280207849904, 0.04065628977401642]
softmax class probabilities: [0.12574296421768755, 0.5174476213692885, 0.03330546333528457, 0.08269927538065511, 0.007506148708737475, 0.013577788008629101]
softmax class probabilities: [0.08313368312372749, 0.25768426329015426, 0.11188453014065723, 0.002599438196377569, 0.03454458342838068, 0.025964476277414196]
softmax class probabilities: [0.19241475735498326, 0.5223791112287427, 0.041113818815684246, 0.02671954625793664, 0.00876841683678453, 0.005933633737662523]
softmax class probabilities: [0.5211728085189664, 0.5261531317190348, 0.1489836675800645, 0.011132215116390757, 0.007332781749499845, 0.0013149697125236256]
softmax class probabilities: [0.2406309436153204, 0.3845796987877424, 0.06967158270422028, 0.02472943616038569, 0.018455468753575854, 0.007793911648974588]
softmax class probabilities: [0.1528237274228395, 0.5379803105884042, 0.058009624142543806, 0.02863603201249909, 0.008385794769165096, 0.006572757982783176]
softmax class probabilities: [0.00534891652154152, 0.33325334318650046, 0.0031119918973423794, 0.15128512795264817, 0.15856844131170564, 0.08619330172262597]
softmax class probabilities: [0.03738647683204094, 0.2002987399151272, 0.01330403379665391, 0.004348727466967646, 0.13890619543412216, 0.10139713188377111]
softmax class probabilities: [0.0005621262843050957, 0.0598827948067579, 0.0021598256028511195, 0.02277356622901524, 0.21619107008693003, 0.9044925023529115]
softmax class probabilities: [0.00125125507180741, 0.011895179944546763, 0.003995346871999421, 0.019387986466664897, 0.07622707376362647, 0.9837296922648672]
softmax class probabilities: [0.024629500284518654, 0.0973363722132455, 0.015678216373812243, 0.01939196140907454, 0.030772318933576952, 0.3702418850987833]
preds: [0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5]
softmax class probabilities: [0.36525139509090615, 0.9917884760756802, 0.5440361533245528, 9.612448828372069e-06, 0.01683143929592237, 0.004454053596868802]
softmax class probabilities: [0.8972787517710585, 0.9515745570492476, 0.2748221504199894, 2.143539840392682e-06, 3.8426416016136356e-05, 0.0004469889050078547]
softmax class probabilities: [0.05589948785983433, 0.9956385521090678, 0.06749558345256142, 0.0034202598304996037, 0.0001371288258510211, 0.002146297744154464]
softmax class probabilities: [0.01617284582791007, 0.9923644257397732, 0.2036055787033089, 4.811347338226372e-05, 0.03398018790108747, 0.006681449226092789]
softmax class probabilities: [4.132315864257543e-05, 0.9999400204952957, 0.056550370853066294, 0.01525351660082242, 1.307603262094964e-07, 0.0006492936661412743]
softmax class probabilities: [0.011749593564063882, 0.9996777272279227, 0.04921115110623717, 0.00456231515123047, 3.6884426448304885e-06, 0.0012037984433846455]
softmax class probabilities: [0.00010948093678499164, 0.9998678655080344, 0.0852951841200536, 0.005332306060158138, 9.849603579505475e-07, 0.0009856504203922432]
softmax class probabilities: [0.0013396156294407948, 0.9959690096084142, 0.11089668730560678, 0.0015787820566454957, 0.00036884087207365537, 0.00436534680753859]
softmax class probabilities: [0.00013585494193431766, 0.9992711618252551, 0.0010711258416449092, 0.14390903476321473, 0.0013949121895194744, 0.003119106791970467]
softmax class probabilities: [8.808514916122872e-06, 0.9977386487579544, 0.08239944054081035, 0.010535992672623305, 0.0008534893890765073, 0.007513138433722814]
softmax class probabilities: [1.8938738599435964e-10, 0.9820350637646941, 0.0042955444706984204, 0.013242277583905124, 0.04385960942024859, 0.028197571104140656]
softmax class probabilities: [6.770557414497893e-08, 0.9999058776267387, 0.06697044952463264, 0.1798352131694072, 0.0012836333881617523, 0.01651572643954667]
softmax class probabilities: [2.7858054079631235e-09, 0.9910410453935492, 0.6414478796693233, 8.576721094132801e-05, 0.017515404841316667, 0.005835447783097683]
softmax class probabilities: [2.9788395024692983e-05, 0.9969773962665042, 0.033568492055445306, 0.011290594916057778, 9.728798244091634e-08, 0.0009921171181515576]
softmax class probabilities: [0.005085727418113118, 0.9973318518453673, 0.2747677733590014, 0.0022158789560871167, 3.9914048727133804e-08, 0.00010936138441334514]
softmax class probabilities: [5.772755536649957e-06, 0.9929491054262197, 0.17250573535122726, 0.010467340404343767, 0.0019102284507988923, 0.004074048630170216]
softmax class probabilities: [5.837475555572222e-07, 0.9997422042924657, 0.12536199192594547, 0.019917353382088738, 8.124237591802813e-06, 0.0016141590715243353]
softmax class probabilities: [4.797401300016879e-13, 0.9977253898132085, 0.00028434842525943386, 0.1302804114120096, 0.08939056284347174, 0.1259282165443187]
softmax class probabilities: [2.4971626987033714e-09, 0.9985050743255368, 0.011651332390024092, 0.00019768082513829248, 0.9673877800423497, 0.13774329992691184]
softmax class probabilities: [1.5085227994724378e-16, 6.392247961130872e-05, 0.0004063715567542374, 0.001259123143762083, 0.011027433498872925, 0.9436268285690297]
softmax class probabilities: [6.390513975185112e-12, 1.1988073008279051e-16, 0.00030455843183871536, 4.422071094912942e-05, 2.5801535153773165e-11, 0.9816738241013603]
softmax class probabilities: [2.5363879216649762e-08, 6.874711972443177e-07, 0.04176412981402733, 0.0004511654753755293, 3.506027016296616e-06, 0.1921547606237513]
preds: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5]
softmax class probabilities: [0.36203156808322573, 0.9966963467193355, 0.418362331665445, 3.4926893432395575e-05, 0.021860058776090163, 0.00438843722485908]
softmax class probabilities: [0.8988201939147861, 0.980369952355679, 0.3264657381283365, 7.5523489060723974e-06, 0.001393469038595089, 0.0006178415285572047]
softmax class probabilities: [0.059335961668546836, 0.9986129424389047, 0.10924262979689489, 0.004932736094342616, 0.002551788973087262, 0.0023372742095740156]
softmax class probabilities: [0.014947968917847769, 0.9961528969377773, 0.1841498195940277, 0.00012905542755708264, 0.0403940188763966, 0.006748871568058173]
softmax class probabilities: [4.116904741200287e-05, 0.9999411629182687, 0.06361175056171256, 0.015643551376044215, 5.2177158585931156e-05, 0.001124327121163097]
softmax class probabilities: [0.00924458549804659, 0.9998427350273886, 0.07093856670840583, 0.005962533924267686, 0.0002866343700400842, 0.001369612111001902]
softmax class probabilities: [0.00012098150177744362, 0.9998813041998066, 0.08089822401941137, 0.006993287788772831, 0.00014409031007667366, 0.0015205500236531591]
softmax class probabilities: [0.0017111798970456216, 0.997968819973705, 0.13657347152695162, 0.002675172852448905, 0.00467801471085605, 0.004848740101693744]
softmax class probabilities: [0.00012219901309985163, 0.9997051895477069, 0.001435081905243814, 0.179956864569577, 0.004683867241239025, 0.0024790912665035515]
softmax class probabilities: [8.574707763801667e-06, 0.9988054491176883, 0.10353486117943177, 0.013161606860349513, 0.007695527577071765, 0.00908831490476518]
softmax class probabilities: [2.05886999014476e-10, 0.9792525589775987, 0.00773702595419939, 0.017590245732463327, 0.10101972510375493, 0.0329495756393099]
softmax class probabilities: [5.138033284003309e-08, 0.9999375074180866, 0.05393019138599526, 0.1717825173417983, 0.005950724767865331, 0.01812867326353692]
softmax class probabilities: [2.8317707088636707e-09, 0.9884627249604245, 0.4491882855174214, 0.00016871009508842347, 0.04683760900664309, 0.016446655725548712]
softmax class probabilities: [1.9894283729289557e-05, 0.9993392222708929, 0.0434465276604295, 0.012287798317897156, 5.329158530680153e-05, 0.0017611244005023986]
softmax class probabilities: [0.006369805067438703, 0.9988870294327644, 0.3046576421627182, 0.0027712220733690867, 3.606107147410857e-05, 0.00029998401835190267]
softmax class probabilities: [4.387095477181771e-06, 0.9977151683147687, 0.17824049275386478, 0.012850383540528516, 0.010931828992826327, 0.006453514099607129]
softmax class probabilities: [4.2973382098736795e-07, 0.9998220593290977, 0.11261280528886268, 0.020434367548211874, 0.0004954822206263882, 0.0030518520004446472]
softmax class probabilities: [4.673819189338744e-13, 0.9950108934807702, 0.0006405657700623576, 0.14667902820103695, 0.13518524688926925, 0.0937832130975998]
softmax class probabilities: [2.3778395572586517e-09, 0.9953502004568396, 0.012236756667348154, 0.0003892733016774978, 0.7238976098988005, 0.1300505258070938]
softmax class probabilities: [2.235819065545757e-17, 0.015184968921121492, 0.0006454920115424612, 0.0024936401673569795, 0.10128182034813736, 0.932453015175252]
softmax class probabilities: [8.5277026052888e-14, 7.725007073227727e-09, 0.000841514555220781, 0.00016726572329230305, 6.548829321782725e-06, 0.9805059736466709]
softmax class probabilities: [2.2020321205764345e-09, 0.008469322710825606, 0.03388584381151022, 0.0010080873989820392, 0.0006938693185317482, 0.2794427234164866]
preds: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5]
softmax class probabilities: [0.2918241287201077, 0.9978486452587338, 0.3961248562298864, 0.00011953400613347755, 0.01952294986985072, 0.003981001881385221]
softmax class probabilities: [0.8991676108499189, 0.9884516074292641, 0.37748105801188053, 2.4577957156028266e-05, 0.0035970019898129563, 0.0007103716820581403]
softmax class probabilities: [0.03762142872859052, 0.9991292509373408, 0.134659105089616, 0.0067375445103104855, 0.004692038654590539, 0.002205953204137148]
softmax class probabilities: [0.011290959819532764, 0.9969372497648115, 0.19205230295475612, 0.00032222039298178314, 0.03488577131618185, 0.006244702432341348]
softmax class probabilities: [3.1783321505021536e-05, 0.9999419490375153, 0.07145293418552928, 0.016489141527249698, 0.00020452172837875083, 0.001453000696268239]
softmax class probabilities: [0.005768693981803757, 0.9998737243497468, 0.08624255905457005, 0.008070359944347391, 0.0007447931624687147, 0.0014356757981914797]
softmax class probabilities: [0.00010140987202720433, 0.9998933557342307, 0.08557624263167055, 0.00915245483280004, 0.00044497965014462056, 0.0018151023037832146]
softmax class probabilities: [0.0014384943306627997, 0.9985700961669167, 0.15931659930996597, 0.004098814404035302, 0.007826436379031394, 0.004591152146705522]
softmax class probabilities: [0.00014129661017163052, 0.9997901954713141, 0.001411227643734592, 0.22407090452380823, 0.006530872868564661, 0.0020488585526464314]
softmax class probabilities: [8.21414295109744e-06, 0.9990178325222779, 0.1141581601849495, 0.015460576093402574, 0.0112642836086664, 0.009054253411533273]
softmax class probabilities: [5.982728104188953e-10, 0.9768896928881353, 0.009870345893872584, 0.019702529090972642, 0.12557714254261015, 0.032999728899892354]
softmax class probabilities: [4.56735273127701e-08, 0.9999365862254707, 0.04702039434143517, 0.167882484586646, 0.006567129991210755, 0.017354348674704426]
softmax class probabilities: [5.554449799720761e-09, 0.9869594349076016, 0.37377670307168864, 0.0002979765372220567, 0.0491680113924157, 0.024652550706042733]
softmax class probabilities: [1.5713059021266265e-05, 0.9995764004049085, 0.04839322797795701, 0.013765038685910549, 0.00024741937462466926, 0.0023138883329152362]
softmax class probabilities: [0.00623716734485694, 0.9993628540874613, 0.3059466564227085, 0.003398090369147246, 0.0002020603149778342, 0.0004581744140423679]
softmax class probabilities: [5.112028834940261e-06, 0.9984055342484827, 0.15970202442434597, 0.015501566006484016, 0.014692674430168837, 0.00724178261656962]
softmax class probabilities: [4.751028841054106e-07, 0.9998319973410824, 0.10167282479272334, 0.021878494028518075, 0.0011864579567541537, 0.004013645369830062]
softmax class probabilities: [1.7859714085245768e-12, 0.9921865644096638, 0.0009595217501678715, 0.14304093242045132, 0.1546635455682264, 0.07903777226238792]
softmax class probabilities: [2.507989213780905e-09, 0.9898676750921327, 0.016224474914075384, 0.0006487607317644297, 0.4969083221266829, 0.11994633614423808]
softmax class probabilities: [4.373542179950389e-17, 0.041098656602361595, 0.0009159098606701217, 0.004077992819131852, 0.179220780600498, 0.928553156524085]
softmax class probabilities: [5.464510654028923e-14, 1.2324644857955554e-06, 0.001245900715529337, 0.0005426557770241037, 0.0003134115889677386, 0.981537747931268]
softmax class probabilities: [1.448224670650129e-09, 0.10454163074700333, 0.025618901025007572, 0.002244351701363894, 0.0030318058715840214, 0.32010085733282106]
preds: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5]
softmax class probabilities: [8.185368262771884e-05, 0.9970759005351858, 1.1823826534096621e-36, 2.1060918128472435e-14, 0.0008474464086432384, 0.0011351996698933458]
softmax class probabilities: [0.9999999995453581, 0.019657506498259186, 2.05692285979898e-31, 1.5020414225499718e-15, 1.9719548347534113e-11, 4.815673611939852e-07]
softmax class probabilities: [2.554860793311446e-13, 0.9958272627628507, 4.270622458280944e-39, 4.0039200322584084e-08, 3.7308224166402695e-10, 0.00015089639839621435]
softmax class probabilities: [8.900394597295462e-21, 0.9717335965882311, 5.697793211102166e-37, 5.612478022681922e-13, 0.002498615249461451, 0.007266542772237667]
softmax class probabilities: [9.08869688730771e-44, 1.0, 1.7577843877381432e-33, 8.998110084500815e-06, 4.7774717839974966e-18, 1.990166731095098e-06]
softmax class probabilities: [4.877157489190996e-19, 0.9999999999192986, 4.0277381478631695e-37, 4.0821018137699435e-07, 4.447122427022878e-14, 3.2864998081099684e-05]
softmax class probabilities: [2.890642270983095e-40, 0.9999999999999982, 1.909537638195683e-34, 4.2311494515075797e-07, 1.7134796867042912e-15, 5.573644226683709e-06]
softmax class probabilities: [1.6650758148199725e-31, 0.9999676463473572, 2.8920597152738224e-39, 3.811751546150167e-09, 8.713911552848284e-09, 0.0008033567070207189]
