options: {'missing_attributes': 'drop', 'left_index': True, 'normalize_cols': {2: 'clump_thickness', 3: 'cell_size_uniformity', 4: 'cell_size_shape', 5: 'marginal_adhesion', 6: 'single_epithesial_cell_size', 7: 'bare_nuclei', 8: 'bland_chromatin', 9: 'normal_nucleoti', 10: 'mitoses'}, 'result_col': 11, 'order_results': True}
     clump_thickness  cell_size_uniformity  cell_size_shape  marginal_adhesion  single_epithesial_cell_size  bare_nuclei  bland_chromatin  normal_nucleoti   mitoses  result
softmax class probabilities: [0.9985208857315944, 0.0014791142684055562]
softmax class probabilities: [0.988865218891106, 0.011134781108894072]
softmax class probabilities: [0.9813736979479138, 0.018626302052086253]
softmax class probabilities: [0.988865218891106, 0.011134781108894072]
softmax class probabilities: [0.9955294650730379, 0.004470534926962198]
softmax class probabilities: [0.9969447014246675, 0.0030552985753325235]
softmax class probabilities: [0.8880885330299009, 0.11191146697009909]
softmax class probabilities: [0.9993051403589692, 0.0006948596410308093]
softmax class probabilities: [0.988865218891106, 0.011134781108894072]
softmax class probabilities: [0.9765741470852662, 0.02342585291473371]
softmax class probabilities: [0.9993051403589692, 0.0006948596410308093]
softmax class probabilities: [0.9967281923342691, 0.0032718076657307998]
softmax class probabilities: [0.0008377238881364338, 0.9991622761118635]
softmax class probabilities: [0.9965247281807637, 0.0034752718192362577]
softmax class probabilities: [0.9965247281807637, 0.0034752718192362577]
softmax class probabilities: [0.9984012092330526, 0.001598790766947458]
softmax class probabilities: [0.9865529697087778, 0.013447030291222297]
softmax class probabilities: [0.9893142893749255, 0.010685710625074422]
softmax class probabilities: [0.9830538969522412, 0.016946103047758797]
softmax class probabilities: [0.9609357820425314, 0.03906421795746868]
softmax class probabilities: [0.9939000311513433, 0.0060999688486566145]
softmax class probabilities: [0.9988275394643311, 0.0011724605356689048]
softmax class probabilities: [0.010554189664620501, 0.9894458103353795]
softmax class probabilities: [0.0036919626940457406, 0.9963080373059543]
softmax class probabilities: [4.696215505308432e-05, 0.9999530378449469]
softmax class probabilities: [0.00048570216317613636, 0.9995142978368238]
softmax class probabilities: [2.7073224376030207e-05, 0.999972926775624]
softmax class probabilities: [0.00021174972017974893, 0.9997882502798203]
softmax class probabilities: [0.00029018311644652897, 0.9997098168835535]
softmax class probabilities: [0.017328288016443056, 0.982671711983557]
softmax class probabilities: [0.0032986651680663058, 0.9967013348319336]
softmax class probabilities: [2.9457590889237665e-05, 0.9999705424091108]
softmax class probabilities: [0.0031180384606719264, 0.9968819615393281]
softmax class probabilities: [0.010762837713401906, 0.9892371622865982]
softmax class probabilities: [0.0011599912576194904, 0.9988400087423805]
softmax class probabilities: [0.006936332506049025, 0.993063667493951]
softmax class probabilities: [5.5995149061825066e-05, 0.9999440048509382]
softmax class probabilities: [0.0010814978754618172, 0.9989185021245383]
softmax class probabilities: [6.248365570741431e-07, 0.999999375163443]
softmax class probabilities: [0.006528308185914297, 0.9934716918140857]
softmax class probabilities: [0.012323574224041563, 0.9876764257759585]
softmax class probabilities: [5.039894048898022e-05, 0.999949601059511]
softmax class probabilities: [0.389590363075502, 0.610409636924498]
softmax class probabilities: [0.00032318532714787344, 0.9996768146728521]
softmax class probabilities: [0.00022525876853335904, 0.9997747412314666]
softmax class probabilities: [6.644822344199114e-05, 0.999933551776558]
softmax class probabilities: [1.2970753330628885e-05, 0.9999870292466694]
softmax class probabilities: [5.085351320096282e-05, 0.999949146486799]
softmax class probabilities: [4.012338506889779e-08, 0.999999959876615]
softmax class probabilities: [0.13591470000810693, 0.8640852999918931]
softmax class probabilities: [0.0006308964206135229, 0.9993691035793866]
softmax class probabilities: [0.0009199688828937207, 0.9990800311171063]
preds: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
softmax class probabilities: [0.9812120732419718, 0.018787926758028286]
softmax class probabilities: [0.99876106369597, 0.0012389363040300558]
softmax class probabilities: [0.9970356422519386, 0.0029643577480613294]
softmax class probabilities: [0.9982024092010208, 0.0017975907989791567]
softmax class probabilities: [0.9975041788388442, 0.002495821161155847]
softmax class probabilities: [0.9978217512604358, 0.0021782487395640513]
softmax class probabilities: [0.7486388485124037, 0.25136115148759686]
softmax class probabilities: [0.9988151347349373, 0.001184865265062738]
softmax class probabilities: [0.996499005258767, 0.003500994741233034]
softmax class probabilities: [0.998007578134531, 0.0019924218654689334]
softmax class probabilities: [0.9982856549001441, 0.0017143450998558908]
softmax class probabilities: [0.9982538900756843, 0.0017461099243156863]
softmax class probabilities: [0.9953832771389388, 0.0046167228610612685]
softmax class probabilities: [0.99876106369597, 0.0012389363040300558]
softmax class probabilities: [0.9991923864887572, 0.0008076135112427619]
softmax class probabilities: [0.9898003899608279, 0.010199610039172215]
softmax class probabilities: [0.999295608306555, 0.0007043916934451052]
softmax class probabilities: [0.9985045934643836, 0.0014954065356164033]
softmax class probabilities: [0.9887503497941591, 0.011249650205840978]
softmax class probabilities: [0.9814461387083931, 0.01855386129160683]
softmax class probabilities: [0.9887503497941591, 0.011249650205840978]
softmax class probabilities: [0.9954991452425972, 0.0045008547574026895]
softmax class probabilities: [0.9969078151727168, 0.00309218482728336]
softmax class probabilities: [0.8884452814214618, 0.11155471857853831]
softmax class probabilities: [0.999295608306555, 0.0007043916934451052]
softmax class probabilities: [0.9887503497941591, 0.011249650205840978]
softmax class probabilities: [0.9763969703480059, 0.023603029651994217]
softmax class probabilities: [0.999295608306555, 0.0007043916934451052]
softmax class probabilities: [0.996684054808417, 0.003315945191582964]
softmax class probabilities: [0.0008695954165297429, 0.9991304045834702]
softmax class probabilities: [0.996499005258767, 0.003500994741233034]
softmax class probabilities: [0.996499005258767, 0.003500994741233034]
softmax class probabilities: [0.9983869487175405, 0.0016130512824595134]
softmax class probabilities: [0.986449692778342, 0.013550307221657969]
softmax class probabilities: [0.9892366112218495, 0.010763388778150576]
softmax class probabilities: [0.9829062661384341, 0.017093733861565964]
softmax class probabilities: [0.9610883929412587, 0.0389116070587413]
softmax class probabilities: [0.9938552410619916, 0.006144758938008307]
softmax class probabilities: [0.9988151347349373, 0.001184865265062738]
softmax class probabilities: [0.010452087451329264, 0.9895479125486707]
softmax class probabilities: [0.0038957266695143827, 0.9961042733304856]
softmax class probabilities: [4.935382031945573e-05, 0.9999506461796804]
softmax class probabilities: [0.0005461570143126194, 0.9994538429856873]
softmax class probabilities: [2.8952124062979616e-05, 0.999971047875937]
softmax class probabilities: [0.00022722273143604854, 0.9997727772685638]
softmax class probabilities: [0.00031193844888318566, 0.9996880615511169]
softmax class probabilities: [0.01759167049367949, 0.9824083295063205]
softmax class probabilities: [0.0034081027352278383, 0.9965918972647722]
softmax class probabilities: [3.146234149844661e-05, 0.9999685376585016]
softmax class probabilities: [0.003199408481777954, 0.9968005915182221]
softmax class probabilities: [0.01087001857688816, 0.9891299814231118]
softmax class probabilities: [0.0012036159020812308, 0.9987963840979187]
softmax class probabilities: [0.007089863508868427, 0.9929101364911316]
softmax class probabilities: [5.915075205318776e-05, 0.9999408492479467]
softmax class probabilities: [0.0011503781628632178, 0.9988496218371369]
softmax class probabilities: [6.480751104335284e-07, 0.9999993519248896]
softmax class probabilities: [0.006439991957430306, 0.9935600080425696]
softmax class probabilities: [0.012230124926993892, 0.9877698750730061]
softmax class probabilities: [5.141597063128549e-05, 0.9999485840293688]
softmax class probabilities: [0.39027705383064126, 0.609722946169359]
softmax class probabilities: [0.00034043437597663825, 0.9996595656240234]
softmax class probabilities: [0.00023300867293675557, 0.9997669913270634]
softmax class probabilities: [7.01605563456511e-05, 0.9999298394436542]
softmax class probabilities: [1.3415466908138852e-05, 0.9999865845330917]
softmax class probabilities: [5.8050289661030765e-05, 0.999941949710339]
softmax class probabilities: [4.81520753496844e-08, 0.9999999518479247]
softmax class probabilities: [0.13479148151265843, 0.8652085184873417]
softmax class probabilities: [0.0006580835764986647, 0.9993419164235012]
softmax class probabilities: [0.0009395585334851659, 0.9990604414665147]
preds: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
softmax class probabilities: [0.9806298440976642, 0.019370155902335744]
softmax class probabilities: [0.9986967231307191, 0.0013032768692810273]
softmax class probabilities: [0.996896468355369, 0.0031035316446310123]
softmax class probabilities: [0.9980712098679084, 0.001928790132091541]
softmax class probabilities: [0.997394749841327, 0.002605250158672944]
softmax class probabilities: [0.9977033766684166, 0.0022966233315834654]
softmax class probabilities: [0.7522915785198617, 0.24770842148013847]
softmax class probabilities: [0.9987729305898663, 0.0012270694101337008]
softmax class probabilities: [0.9964139856698864, 0.0035860143301136385]
softmax class probabilities: [0.9979638875276586, 0.0020361124723413753]
softmax class probabilities: [0.9982112336548201, 0.0017887663451797338]
softmax class probabilities: [0.9981858394995758, 0.001814160500424112]
softmax class probabilities: [0.9952000258377927, 0.004799974162207415]
softmax class probabilities: [0.9986967231307191, 0.0013032768692810273]
softmax class probabilities: [0.9991454849778797, 0.0008545150221203892]
softmax class probabilities: [0.989379806013873, 0.010620193986126958]
softmax class probabilities: [0.9992607410012925, 0.0007392589987074568]
softmax class probabilities: [0.9984523052510831, 0.0015476947489170018]
softmax class probabilities: [0.9882453897110803, 0.011754610288919597]
softmax class probabilities: [0.981804072877932, 0.01819592712206799]
softmax class probabilities: [0.9882453897110803, 0.011754610288919597]
softmax class probabilities: [0.995434039242524, 0.004565960757476052]
softmax class probabilities: [0.9967595877615342, 0.0032404122384658337]
softmax class probabilities: [0.8898057071745299, 0.11019429282547022]
softmax class probabilities: [0.9992607410012925, 0.0007392589987074568]
softmax class probabilities: [0.9882453897110803, 0.011754610288919597]
softmax class probabilities: [0.9756839630095716, 0.02431603699042831]
softmax class probabilities: [0.9992607410012925, 0.0007392589987074568]
softmax class probabilities: [0.9965167948649583, 0.003483205135041759]
softmax class probabilities: [0.0010125967496591697, 0.9989874032503409]
softmax class probabilities: [0.9964139856698864, 0.0035860143301136385]
softmax class probabilities: [0.9964139856698864, 0.0035860143301136385]
softmax class probabilities: [0.9983411804618433, 0.001658819538156731]
softmax class probabilities: [0.9860682606449683, 0.0139317393550317]
softmax class probabilities: [0.9889259491146218, 0.011074050885378134]
softmax class probabilities: [0.9822231127604877, 0.01777688723951229]
softmax class probabilities: [0.9621201435352438, 0.03787985646475634]
softmax class probabilities: [0.9936917462211868, 0.00630825377881316]
softmax class probabilities: [0.9987729305898663, 0.0012270694101337008]
softmax class probabilities: [0.009928274231282654, 0.9900717257687174]
softmax class probabilities: [0.004935220086486761, 0.9950647799135133]
softmax class probabilities: [6.126527402435909e-05, 0.9999387347259756]
softmax class probabilities: [0.0009124897481963285, 0.9990875102518038]
softmax class probabilities: [3.8252091450876676e-05, 0.9999617479085491]
softmax class probabilities: [0.0003085045998819951, 0.9996914954001181]
softmax class probabilities: [0.00042273808362062483, 0.9995772619163795]
softmax class probabilities: [0.018504539028076715, 0.9814954609719232]
softmax class probabilities: [0.003937700209775016, 0.9960622997902251]
softmax class probabilities: [4.115234635473286e-05, 0.9999588476536452]
softmax class probabilities: [0.0035601221401297743, 0.9964398778598703]
softmax class probabilities: [0.011281234889772247, 0.9887187651102278]
softmax class probabilities: [0.0014130016082207835, 0.9985869983917792]
softmax class probabilities: [0.00789464584722872, 0.9921053541527712]
softmax class probabilities: [7.406308198126661e-05, 0.9999259369180188]
softmax class probabilities: [0.0014975287487676721, 0.9985024712512325]
softmax class probabilities: [7.470185287888193e-07, 0.9999992529814712]
softmax class probabilities: [0.006018897489547585, 0.9939811025104524]
softmax class probabilities: [0.0116693765737248, 0.9883306234262751]
softmax class probabilities: [5.5381135443177734e-05, 0.9999446188645569]
softmax class probabilities: [0.39046037236996506, 0.6095396276300351]
softmax class probabilities: [0.0004267774396038685, 0.999573222560396]
softmax class probabilities: [0.0002672607431808397, 0.999732739256819]
softmax class probabilities: [8.734108493076007e-05, 0.9999126589150692]
softmax class probabilities: [1.5529326102235127e-05, 0.9999844706738978]
softmax class probabilities: [0.00010325444299663118, 0.9998967455570033]
softmax class probabilities: [1.0633327172683445e-07, 0.9999998936667283]
softmax class probabilities: [0.1289223990828564, 0.8710776009171437]
softmax class probabilities: [0.000785453389894964, 0.9992145466101051]
